BDRY_IDENT	SEG_NBR	NAME	TYPE	ICAO	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	RADIUS1	RADIUS2	BEARING1	BEARING2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
FP00028	1650	TZ PLUS 5 R	01	FP	G		S04182500	-4.306944	W069582903	-69.974731	S04195942	-4.333172	W070113873	-70.194092													200107
FP00028	1660	TZ PLUS 5 R	01	FP	G		S04195942	-4.333172	W070113873	-70.194092	S04081200	-4.136667	W070192603	-70.323897													200107
FP00028	1670	TZ PLUS 5 R	01	FP	G		S04081200	-4.136667	W070192603	-70.323897	S04084900	-4.146944	W070451505	-70.754181													200107
FP00028	1680	TZ PLUS 5 R	01	FP	G		S04084900	-4.146944	W070451505	-70.754181	S09571500	-9.954167	W066401600	-66.671111													200107
FP00028	1690	TZ PLUS 5 R	01	FP	G		S09571500	-9.954167	W066401600	-66.671111	S11080501	-11.134725	W068420202	-68.700561													200107
FP00028	1700	TZ PLUS 5 R	01	FP	G		S11080501	-11.134725	W068420202	-68.700561	S10570800	-10.952222	W069322601	-69.540558													200107
FP00028	1710	TZ PLUS 5 R	01	FP	G		S10570800	-10.952222	W069322601	-69.540558	S12300414	-12.501150	W068402606	-68.673906													200107
FP00028	1720	TZ PLUS 5 R	01	FP	G		S12300414	-12.501150	W068402606	-68.673906	S12521100	-12.869722	W068582805	-68.974458													200107
FP00028	1730	TZ PLUS 5 R	01	FP	G		S12521100	-12.869722	W068582805	-68.974458	S13384000	-13.644444	W069014602	-69.029450													200107
FP00028	1740	TZ PLUS 5 R	01	FP	G		S13384000	-13.644444	W069014602	-69.029450	S14102801	-14.174447	W068511502	-68.854172													200107
FP00028	1750	TZ PLUS 5 R	01	FP	G		S14102801	-14.174447	W068511502	-68.854172	S14570701	-14.951947	W069230302	-69.384172													200107
FP00028	1760	TZ PLUS 5 R	01	FP	G		S14570701	-14.951947	W069230302	-69.384172	S15144500	-15.245833	W069081301	-69.136947													200107
FP00028	1770	TZ PLUS 5 R	01	FP	G		S15144500	-15.245833	W069081301	-69.136947	S15370501	-15.618058	W069251902	-69.421950													200107
FP00028	1780	TZ PLUS 5 R	01	FP	G		S15370501	-15.618058	W069251902	-69.421950	S16124701	-16.213058	W069093305	-69.159181													200107
FP00028	1790	TZ PLUS 5 R	01	FP	G		S16124701	-16.213058	W069093305	-69.159181	S16185801	-16.316114	W068493603	-68.826675													200107
FP00028	1800	TZ PLUS 5 R	01	FP	G		S16185801	-16.316114	W068493603	-68.826675	S17174301	-17.295281	W069352701	-69.590836													200107
FP00028	1810	TZ PLUS 5 R	01	FP	G		S17174301	-17.295281	W069352701	-69.590836	S17301901	-17.505281	W069295901	-69.499725													200107
FP00028	1820	TZ PLUS 5 R	01	FP	G		S17301901	-17.505281	W069295901	-69.499725	S17440600	-17.735000	W069510304	-69.850844													200107
FP00028	1830	TZ PLUS 5 R	01	FP	G		S17440600	-17.735000	W069510304	-69.850844	S18074301	-18.128614	W069502904	-69.841400													200107
FP00028	1840	TZ PLUS 5 R	01	FP	G		S18074301	-18.128614	W069502904	-69.841400	S18272111	-18.455864	W070281813	-70.471703													200107
FP00028	1850	TZ PLUS 5 R	01	FP	G		S18272111	-18.455864	W070281813	-70.471703	S21351284	-21.586900	W070291233	-70.486758													200107
FP00028	1860	TZ PLUS 5 R	01	FP	G		S21351284	-21.586900	W070291233	-70.486758	S30202972	-30.341589	W072031702	-72.054728													200107
FP00028	1870	TZ PLUS 5 R	01	FP	G		S30202972	-30.341589	W072031702	-72.054728	S32483910	-32.810861	W071593987	-71.994408													200107
FP00028	1880	TZ PLUS 5 R	01	FP	G		S32483910	-32.810861	W071593987	-71.994408	S37180160	-37.300444	W074024142	-74.044839													200107
FP00028	1890	TZ PLUS 5 R	01	FP	G		S37180160	-37.300444	W074024142	-74.044839	S39090864	-39.152400	W073443589	-73.743303													200107
FP00028	1900	TZ PLUS 5 R	01	FP	G		S39090864	-39.152400	W073443589	-73.743303	S46534896	-46.896933	W076054286	-76.095239													200107
FP00028	1910	TZ PLUS 5 R	01	FP	G		S46534896	-46.896933	W076054286	-76.095239	S51500772	-51.835478	W075364611	-75.612808													200107
FP00028	1920	TZ PLUS 5 R	01	FP	G		S51500772	-51.835478	W075364611	-75.612808	S53174049	-53.294581	W074422952	-74.708200													200107
FP00028	1930	TZ PLUS 5 R	01	FP	G		S53174049	-53.294581	W074422952	-74.708200	S55020351	-55.034308	W072140836	-72.235656													200107
FP00028	1940	TZ PLUS 5 R	01	FP	G		S55020351	-55.034308	W072140836	-72.235656	S56100180	-56.167167	W067300464	-67.501289													200107
FP00028	1950	TZ PLUS 5 R	01	FP	G		S56100180	-56.167167	W067300464	-67.501289	S70000000	-70.000000	W067300000	-67.500000													200107
FP00029	10	TZ PLUS 6 S	01	FP	G		S70000000	-70.000000	W082300000	-82.500000	S70000000	-70.000000	W097300000	-97.500000													200107
FP00029	20	TZ PLUS 6 S	01	FP	G		S70000000	-70.000000	W097300000	-97.500000	N15404711	15.679753	W097300000	-97.500000													200107
FP00029	30	TZ PLUS 6 S	01	FP	G		N15404711	15.679753	W097300000	-97.500000	N16040634	16.068428	W098261022	-98.436172													200107
FP00029	40	TZ PLUS 6 S	01	FP	G		N16040634	16.068428	W098261022	-98.436172	N16172008	16.288911	W099133975	-99.227708													200107
FP00029	50	TZ PLUS 6 S	01	FP	G		N16172008	16.288911	W099133975	-99.227708	N16424142	16.711506	W100102529	-100.173692													200107
FP00029	60	TZ PLUS 6 S	01	FP	G		N16424142	16.711506	W100102529	-100.173692	N17055047	17.097353	W101092988	-101.158300													200107
FP00029	70	TZ PLUS 6 S	01	FP	G		N17055047	17.097353	W101092988	-101.158300	N17385482	17.648561	W102013744	-102.027067													200107
FP00029	80	TZ PLUS 6 S	01	FP	G		N17385482	17.648561	W102013744	-102.027067	N18115917	18.199769	W103352703	-103.590842													200107
FP00029	90	TZ PLUS 6 S	01	FP	G		N18115917	18.199769	W103352703	-103.590842	N19060028	19.100078	W105011014	-105.019483													200107
FP00029	100	TZ PLUS 6 S	01	FP	G		N19060028	19.100078	W105011014	-105.019483	N20231044	20.386233	W105520818	-105.868939													200107
FP00029	110	TZ PLUS 6 S	01	FP	G		N20231044	20.386233	W105520818	-105.868939	N20403693	20.676925	W105164677	-105.279658													200107
FP00029	120	TZ PLUS 6 S	01	FP	G		N20403693	20.676925	W105164677	-105.279658	N20404688	20.679689	W104164178	-104.278272													200107
FP00029	130	TZ PLUS 6 S	01	FP	G		N20404688	20.679689	W104164178	-104.278272	N21221282	21.370228	W103570304	-103.950844													200107
FP00029	140	TZ PLUS 6 S	01	FP	G		N21221282	21.370228	W103570304	-103.950844	N21503968	21.844356	W104120416	-104.201156													200107
FP00029	150	TZ PLUS 6 S	01	FP	G		N21503968	21.844356	W104120416	-104.201156	N22265250	22.447917	W104184630	-104.312861													200107
FP00029	160	TZ PLUS 6 S	01	FP	G		N22265250	22.447917	W104184630	-104.312861	N22561468	22.937411	W104580630	-104.968417													200107
FP00029	170	TZ PLUS 6 S	01	FP	G		N22561468	22.937411	W104580630	-104.968417	N23024056	23.044600	W105255227	-105.431186													200107
FP00029	180	TZ PLUS 6 S	01	FP	G		N23024056	23.044600	W105255227	-105.431186	N24030445	24.051236	W105502300	-105.839722													200107
FP00029	190	TZ PLUS 6 S	01	FP	G		N24030445	24.051236	W105502300	-105.839722	N24225998	24.383328	W106115518	-106.198661													200107
FP00029	200	TZ PLUS 6 S	01	FP	G		N24225998	24.383328	W106115518	-106.198661	N24482578	24.807161	W106530744	-106.885400													200107
FP00029	210	TZ PLUS 6 S	01	FP	G		N24482578	24.807161	W106530744	-106.885400	N25381315	25.636986	W106555225	-106.931181													200107
FP00029	220	TZ PLUS 6 S	01	FP	G		N25381315	25.636986	W106555225	-106.931181	N26082548	26.140411	W107242039	-107.405664													200107
FP00029	230	TZ PLUS 6 S	01	FP	G		N26082548	26.140411	W107242039	-107.405664	N26113098	26.191939	W107490876	-107.819100													200107
FP00029	240	TZ PLUS 6 S	01	FP	G		N26113098	26.191939	W107490876	-107.819100	N26553549	26.926525	W108014921	-108.030336													200107
FP00029	250	TZ PLUS 6 S	01	FP	G		N26553549	26.926525	W108014921	-108.030336	N27021542	27.037617	W108193136	-108.325378													200107
FP00029	260	TZ PLUS 6 S	01	FP	G		N27021542	27.037617	W108193136	-108.325378	N28170246	28.284017	W108314693	-108.529703													200107
FP00029	270	TZ PLUS 6 S	01	FP	G		N28170246	28.284017	W108314693	-108.529703	N28455958	28.766550	W108343725	-108.577014													200107
FP00029	280	TZ PLUS 6 S	01	FP	G		N28455958	28.766550	W108343725	-108.577014	N29235236	29.397878	W108352525	-108.590347													200107
FP00029	290	TZ PLUS 6 S	01	FP	G		N29235236	29.397878	W108352525	-108.590347	N30301341	30.503725	W108315097	-108.530825													200107
FP00029	300	TZ PLUS 6 S	01	FP	G		N30301341	30.503725	W108315097	-108.530825	N30371703	30.621397	W108471458	-108.787383													200107
FP00029	310	TZ PLUS 6 S	01	FP	G		N30371703	30.621397	W108471458	-108.787383	N30504608	30.846133	W109063713	-109.110314													200107
FP00029	320	TZ PLUS 6 S	01	FP	G		N30504608	30.846133	W109063713	-109.110314	N31195733	31.332592	W108521182	-108.869950													200107
FP00029	330	TZ PLUS 6 S	01	FP	G		N31195733	31.332592	W108521182	-108.869950	N31195988	31.333300	W108122952	-108.208200													200107
FP00029	340	TZ PLUS 6 S	01	FP	G		N31195988	31.333300	W108122952	-108.208200	N31470060	31.783500	W108122808	-108.207800													200107
FP00029	350	TZ PLUS 6 S	01	FP	G		N31470060	31.783500	W108122808	-108.207800	N31450000	31.750000	W106244932	-106.413700													200107
FP00029	360	TZ PLUS 6 S	01	FP	G		N31450000	31.750000	W106244932	-106.413700	N31300000	31.500000	W106132478	-106.223550													200107
FP00029	370	TZ PLUS 6 S	01	FP	G		N31300000	31.500000	W106132478	-106.223550	N31231428	31.387300	W105594776	-105.996600													200107
FP00029	380	TZ PLUS 6 S	01	FP	G		N31231428	31.387300	W105594776	-105.996600	N31095112	31.164200	W105452952	-105.758200													200107
FP00029	390	TZ PLUS 6 S	01	FP	G		N31095112	31.164200	W105452952	-105.758200	N31055028	31.097300	W105373000	-105.625000													200107
FP00029	400	TZ PLUS 6 S	01	FP	G		N31055028	31.097300	W105373000	-105.625000	N30505802	30.849450	W105223000	-105.375000													200107
FP00029	410	TZ PLUS 6 S	01	FP	G		N30505802	30.849450	W105223000	-105.375000	N30402176	30.672711	W105000454	-105.001261													200107
FP00029	420	TZ PLUS 6 S	01	FP	G		N30402176	30.672711	W105000454	-105.001261	N30312568	30.523800	W104530204	-104.883900													200107
FP00029	430	TZ PLUS 6 S	01	FP	G		N30312568	30.523800	W104530204	-104.883900	N30145964	30.249900	W104431812	-104.721700													200107
FP00029	440	TZ PLUS 6 S	01	FP	G		N30145964	30.249900	W104431812	-104.721700	N29595280	29.998000	W104411464	-104.687400													200107
FP00029	450	TZ PLUS 6 S	01	FP	G		N29595280	29.998000	W104411464	-104.687400	N29375720	29.632556	W104300495	-104.501375													200107
FP00029	460	TZ PLUS 6 S	01	FP	G		N29375720	29.632556	W104300495	-104.501375	N29301512	29.504200	W104145946	-104.249850													200107
FP00029	470	TZ PLUS 6 S	01	FP	G		N29301512	29.504200	W104145946	-104.249850	N31595928	31.999800	W104154644	-104.262900													200107
FP00029	480	TZ PLUS 6 S	01	FP	G		N31595928	31.999800	W104154644	-104.262900	N32000144	32.000400	W103035112	-103.064200													200107
FP00029	490	TZ PLUS 6 S	01	FP	G		N32000144	32.000400	W103035112	-103.064200	N36595982	36.999950	W103000324	-103.000900													200107
FP00029	500	TZ PLUS 6 S	01	FP	G		N36595982	36.999950	W103000324	-103.000900	N36593516	36.993100	W102013972	-102.027700													200107
FP00029	510	TZ PLUS 6 S	01	FP	G		N36593516	36.993100	W102013972	-102.027700	N37300000	37.500000	W102022742	-102.040950													200107
FP00029	520	TZ PLUS 6 S	01	FP	G		N37300000	37.500000	W102022742	-102.040950	N37300000	37.500000	W101000000	-101.000000													200107
FP00029	530	TZ PLUS 6 S	01	FP	G		N37300000	37.500000	W101000000	-101.000000	N48000000	48.000000	W101000000	-101.000000													200107
FP00029	540	TZ PLUS 6 S	01	FP	G		N48000000	48.000000	W101000000	-101.000000	N48000000	48.000000	W104023642	-104.043450													200107
FP00029	550	TZ PLUS 6 S	01	FP	G		N48000000	48.000000	W104023642	-104.043450	N48595928	48.999800	W104025496	-104.048600													200107
FP00029	560	TZ PLUS 6 S	01	FP	G		N48595928	48.999800	W104025496	-104.048600	N48595799	48.999442	W109591299	-109.986942													200107
FP00029	570	TZ PLUS 6 S	01	FP	G		N48595799	48.999442	W109591299	-109.986942	N49300000	49.500000	W110000000	-110.000000													200107
FP00029	580	TZ PLUS 6 S	01	FP	G		N49300000	49.500000	W110000000	-110.000000	N49300000	49.500000	W108000000	-108.000000													200107
FP00029	590	TZ PLUS 6 S	01	FP	G		N49300000	49.500000	W108000000	-108.000000	N51300000	51.500000	W108000000	-108.000000													200107
FP00029	600	TZ PLUS 6 S	01	FP	G		N51300000	51.500000	W108000000	-108.000000	N51300000	51.500000	W110000000	-110.000000													200107
FP00029	610	TZ PLUS 6 S	01	FP	G		N51300000	51.500000	W110000000	-110.000000	N53000000	53.000000	W110000000	-110.000000													200107
FP00029	620	TZ PLUS 6 S	01	FP	G		N53000000	53.000000	W110000000	-110.000000	N53000000	53.000000	W108000000	-108.000000													200107
FP00029	630	TZ PLUS 6 S	01	FP	G		N53000000	53.000000	W108000000	-108.000000	N58300000	58.500000	W108000000	-108.000000													200107
FP00029	640	TZ PLUS 6 S	01	FP	G		N58300000	58.500000	W108000000	-108.000000	N58300000	58.500000	W110000000	-110.000000													200107
FP00029	650	TZ PLUS 6 S	01	FP	G		N58300000	58.500000	W110000000	-110.000000	N59000000	59.000000	W108000000	-108.000000													200107
FP00029	660	TZ PLUS 6 S	01	FP	G		N59000000	59.000000	W108000000	-108.000000	N58000000	58.000000	W103000000	-103.000000													200107
FP00029	670	TZ PLUS 6 S	01	FP	G		N58000000	58.000000	W103000000	-103.000000	N59594619	59.996164	W103010744	-103.018733													200107
FP00029	680	TZ PLUS 6 S	01	FP	G		N59594619	59.996164	W103010744	-103.018733	N59592148	59.989300	W100390244	-100.650678													200107
FP00029	690	TZ PLUS 6 S	01	FP	G		N59592148	59.989300	W100390244	-100.650678	N79042293	79.073036	W102002754	-102.007650													200107
FP00029	700	TZ PLUS 6 S	01	FP	G		N79042293	79.073036	W102002754	-102.007650	N80000905	80.002514	W101505879	-101.849664													200107
FP00029	710	TZ PLUS 6 S	01	FP	G		N80000905	80.002514	W101505879	-101.849664	N80263175	80.442153	W097300000	-97.500000													200107
FP00029	720	TZ PLUS 6 S	01	FP	G		N80263175	80.442153	W097300000	-97.500000	N84000000	84.000000	W097300000	-97.500000													200107
FP00029	730	TZ PLUS 6 S	01	FP	G		N84000000	84.000000	W097300000	-97.500000	N84000000	84.000000	W082300000	-82.500000													200107
FP00029	740	TZ PLUS 6 S	01	FP	G		N84000000	84.000000	W082300000	-82.500000	N82285095	82.480819	W085001104	-85.003067													200107
FP00029	750	TZ PLUS 6 S	01	FP	G		N82285095	82.480819	W085001104	-85.003067	N66021686	66.038017	W085000678	-85.001883													200107
FP00029	760	TZ PLUS 6 S	01	FP	G		N66021686	66.038017	W085000678	-85.001883	N65425070	65.714083	W085581841	-85.971781													200107
FP00029	770	TZ PLUS 6 S	01	FP	G		N65425070	65.714083	W085581841	-85.971781	N64172392	64.289978	W086211700	-86.354722													200107
FP00029	780	TZ PLUS 6 S	01	FP	G		N64172392	64.289978	W086211700	-86.354722	N64042719	64.074219	W086121159	-86.203219													200107
FP00029	790	TZ PLUS 6 S	01	FP	G		N64042719	64.074219	W086121159	-86.203219	N63572498	63.956939	W086470299	-86.784164													200107
FP00029	800	TZ PLUS 6 S	01	FP	G		N63572498	63.956939	W086470299	-86.784164	N63471209	63.786692	W087114284	-87.195233													200107
FP00029	810	TZ PLUS 6 S	01	FP	G		N63471209	63.786692	W087114284	-87.195233	N63354961	63.597114	W087125060	-87.214056													200107
FP00029	820	TZ PLUS 6 S	01	FP	G		N63354961	63.597114	W087125060	-87.214056	N63065998	63.116661	W085265697	-85.449158													200107
FP00029	830	TZ PLUS 6 S	01	FP	G		N63065998	63.116661	W085265697	-85.449158	N62290335	62.484264	W084001790	-84.004972													200107
FP00029	840	TZ PLUS 6 S	01	FP	G		N62290335	62.484264	W084001790	-84.004972	N62084998	62.147217	W083425003	-83.713897													200107
FP00029	850	TZ PLUS 6 S	01	FP	G		N62084998	62.147217	W083425003	-83.713897	N61394875	61.663542	W082295982	-82.499950													200107
FP00029	860	TZ PLUS 6 S	01	FP	G		N61394875	61.663542	W082295982	-82.499950	N55254299	55.428608	W082295982	-82.499950													200107
FP00029	870	TZ PLUS 6 S	01	FP	G		N55254299	55.428608	W082295982	-82.499950	N56503937	56.844269	W088563340	-88.942611													200107
FP00029	880	TZ PLUS 6 S	01	FP	G		N56503937	56.844269	W088563340	-88.942611	N56110558	56.184883	W090013350	-90.025972													200107
FP00029	890	TZ PLUS 6 S	01	FP	G		N56110558	56.184883	W090013350	-90.025972	N48041098	48.069717	W090015799	-90.032775													200107
FP00029	900	TZ PLUS 6 S	01	FP	G		N48041098	48.069717	W090015799	-90.032775	N46335940	46.566500	W090250300	-90.417500													200107
FP00029	910	TZ PLUS 6 S	01	FP	G		N46335940	46.566500	W090250300	-90.417500	N46215490	46.365250	W090073000	-90.125000													200107
FP00029	920	TZ PLUS 6 S	01	FP	G		N46215490	46.365250	W090073000	-90.125000	N45520585	45.868292	W088000912	-88.002533													200107
FP00029	930	TZ PLUS 6 S	01	FP	G		N45520585	45.868292	W088000912	-88.002533	N45073000	45.125000	W087402694	-87.674150													200107
FP00029	940	TZ PLUS 6 S	01	FP	G		N45073000	45.125000	W087402694	-87.674150	N45492316	45.823100	W087001224	-87.003400													200107
FP00029	950	TZ PLUS 6 S	01	FP	G		N45492316	45.823100	W087001224	-87.003400	N45450000	45.750000	W086380852	-86.635700													200107
FP00029	960	TZ PLUS 6 S	01	FP	G		N45450000	45.750000	W086380852	-86.635700	N45580048	45.966800	W085450000	-85.750000													200107
FP00029	970	TZ PLUS 6 S	01	FP	G		N45580048	45.966800	W085450000	-85.750000	N45500348	45.834300	W084450000	-84.750000													200107
FP00029	980	TZ PLUS 6 S	01	FP	G		N45500348	45.834300	W084450000	-84.750000	N45454284	45.761900	W085001800	-85.005000													200107
FP00029	990	TZ PLUS 6 S	01	FP	G		N45454284	45.761900	W085001800	-85.005000	N45215976	45.366600	W085053516	-85.093100													200107
FP00029	1000	TZ PLUS 6 S	01	FP	G		N45215976	45.366600	W085053516	-85.093100	N45122700	45.207500	W085231932	-85.388700													200107
FP00029	1010	TZ PLUS 6 S	01	FP	G		N45122700	45.207500	W085231932	-85.388700	N45092753	45.157647	W085443873	-85.744092													200107
FP00029	1020	TZ PLUS 6 S	01	FP	G		N45092753	45.157647	W085443873	-85.744092	N44421522	44.704228	W086262750	-86.440972													200107
FP00029	1030	TZ PLUS 6 S	01	FP	G		N44421522	44.704228	W086262750	-86.440972	N43594880	43.996889	W086385088	-86.647467													200107
FP00029	1040	TZ PLUS 6 S	01	FP	G		N43594880	43.996889	W086385088	-86.647467	N43323863	43.544064	W086375157	-86.630992													200107
FP00029	1050	TZ PLUS 6 S	01	FP	G		N43323863	43.544064	W086375157	-86.630992	N42465417	42.781714	W086214877	-86.363547													200107
