ARPT_IDENT	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	NAME	AT_FLD	BEARING	DISTANCE	CYCLE_DATE
US57406	FLG	4	US	1	FLAGSTAFF	N	279.1	14.0	199904
US57492	HYP	4	US	1	EL NIDO	N	305.1	12.6	199807
US57498	NGP	2	US	1	TRUAX	N	270.5	7.5	200502
US57540	MCC	4	US	1	MC CLELLAN	Y			200213
US57571	LTD	5	US	1	LITCHFIELD	Y			200609
US57585	GR	5	US	6	KNOBS	N	267.1	6.4	200102
US57585	GRR	4	US	1	GRAND RAPIDS	N	353.5	5.8	200102
US57606	ELO	4	US	1	ELY	Y			200005
US57650	MVA	2	US	1	MINA	N	252.9	28.3	200013
US57734	ICT	2	US	1	WICHITA	N	84.0	17.3	200409
US57784	HIC	4	US	1	WHITE CLOUD	N	115.4	21.0	200306
US57792	EFK	5	US	1	NEWPORT	N	226.3	4.4	199711
US57821	FMG	2	US	1	MUSTANG	N	260.3	32.5	200311
US57822	HBD	5	US	1	HUBBARD	N	260.3	4.2	200305
US57851	INK	2	US	1	WINK	N	148.1	6.1	200401
US57859	MD	5	US	2	CABBI	N	184.0	5.5	200313
US57859	MWA	4	US	1	MARION	N	278.2	11.5	200313
US57904	CPC	5	US	1	CAMP	Y			199813
US57931	ATL	2	US	2	ATLANTA	N	89.4	29.3	200513
US57931	VOF	5	US	1	ALCOVY	N	277.1	3.4	200507
US58045	PSB	2	US	1	PHILIPSBURG	N	132.0	7.7	200001
US58045	UN	5	US	1	PENUE	N	243.9	6.1	199907
US58111	OTK	4	US	1	VALDOSTA	Y			200507
US58137	AZS	5	US	1	AZALEA PARK	N	21.9	8.3	200610
US58141	HLI	2	US	1	HOLLY SPRINGS	N	96.6	24.0	200010
US58150	CZQ	2	US	1	CLOVIS	N	129.5	8.0	200109
US58171	TPL	4	US	1	TEMPLE	N	121.1	30.6	200605
US58252	VEP	5	US	1	VERO BEACH	Y			200006
US58252	VRB	2	US	1	VERO BEACH	N	113.7	4.1	200513
US58284	FOR	5	US	1	FORSYTH	N	259.3	4.4	200208
US58317	AAF	5	US	1	APALACHICOLA	N	70.2	18.5	200609
US58356	RDU	2	US	1	RALEIGH-DURHAM	N	173.5	15.6	200110
US58365	IPL	2	US	1	IMPERIAL	N	312.5	6.2	200109
US58390	FHR	5	US	1	FRIDAY HARBOR	Y			200312
US58390	HUH	2	US	1	WHATCOM	N	195.7	30.9	200008
US58399	BRK	2	US	1	BLACK FOREST	N	113.0	19.0	200509
US58436	MKG	2	US	1	MUSKEGON	N	167.9	21.7	200009
US58461	PGS	2	US	1	PEACH SPRINGS	N	89.2	12.7	199903
US58502	SWR	4	US	1	SQUAW VALLEY	N	127.9	21.4	200401
US58547	SKB	5	US	1	SCOTLAND	N	297.9	4.9	200604
US58560	BN	5	US	1	DOBBS	N	20.7	6.0	200505
US58560	BNA	2	US	1	NASHVILLE	Y			200505
US58560	VI	5	US	1	OPERY	N	195.0	4.9	200505
US58627	JVL	4	US	1	JANESVILLE	N	38.8	4.7	200313
US58670	HUT	4	US	1	HUTCHINSON	N	198.9	21.6	200207
US58674	HQM	2	US	1	HOQUIAM	N	120.0	20.1	200510
US58675	LR	5	US	1	PEKKS	N	175.6	5.9	200507
US58675	LRD	2	US	1	LAREDO	N	322.8	4.5	200507
US58704	EDF	3	US	1	ELMENDORF	N	236.2	1.1	200412
US58720	PK	5	US	1	SPIDA	N	311.2	5.7	199906
US58720	PKD	4	US	1	PARK RAPIDS	Y			200103
US58728	MZZ	4	US	1	MARION	Y			200408
US58736	HCH	2	US	1	HINCH MOUNTAIN	N	62.4	16.4	200005
US58737	CAV	5	US	1	CLARION	Y			200003
US58762	TKO	2	US	1	MANKATO	N	90.8	1.8	200209
US58881	IRQ	2	US	1	COLLIERS	N	108.0	15.2	200601
US58998	CRP	2	US	1	CORPUS CHRISTI	N	82.0	12.4	200404
US59007	JNC	2	US	1	GRAND JUNCTION	N	60.6	13.0	199811
US59020	SPW	4	US	1	SPENCER	N	6.0	13.8	199704
US59077	BAX	4	US	1	BAD AXE	Y			200407
US59150	HHM	5	US	1	HOTHAM	N	219.0	1.3	200604
US59150	OTZ	4	US	1	KOTZEBUE	N	249.4	1.4	199713
US59172	DRM	5	US	1	DRUMMOND ISLAND	Y			199908
US59209	BGS	2	US	1	BIG SPRING	N	179.6	10.5	200402
US59213	LGC	2	US	2	LAGRANGE	N	303.6	9.4	200011
US59288	JUK	5	US	1	MC KINNON	Y			200503
US59288	SSI	2	US	1	BRUNSWICK	N	28.9	6.7	200513
US59340	RQZ	2	US	1	ROCKET	N	14.9	16.1	200608
US59382	BFE	5	US	1	BROWNFIELD	N	90.3	18.7	200604
US59419	LW	5	US	1	HAGET	N	52.5	5.5	199804
US59419	LWM	4	US	1	LAWRENCE	N	238.2	1.9	199804
US59438	OCF	2	US	1	OCALA	N	192.1	22.6	200603
US59450	GZG	4	US	1	GLADE SPRING	N	296.3	23.8	200313
US59484	OVR	2	US	1	OMAHA	N	346.1	5.7	200609
US59536	MOD	4	US	1	MODESTO	N	52.0	39.7	200202
US59606	BA	5	US	1	CLIFS	N	228.7	5.1	200006
US59607	JKS	4	US	1	JACKS CREEK	N	79.2	11.5	200104
US59644	SAC	2	US	1	SACRAMENTO	N	129.6	10.1	200005
US59661	OQW	5	US	1	MAQUOKETA	Y			200010
US59707	AOO	1	US	1	ALTOONA	N	213.5	1.9	200508
US59788	FBR	4	US	1	FORT BRIDGER	N	30.5	1.1	199907
US59802	BRK	2	US	1	BLACK FOREST	N	98.8	11.3	200509
US59815	CHE	4	US	1	HAYDEN	N	330.3	32.3	200307
US59829	EDW	2	US	1	EDWARDS	N	292.3	17.3	200308
US59875	RBS	4	US	1	ROBERTS	N	220.5	7.6	200202
US59878	ABI	2	US	1	ABILENE	N	162.9	3.7	200504
US59878	DYS	3	US	1	DYESS	Y			200504
US59878	TQA	4	US	1	TUSCOLA	N	340.2	11.2	200504
US59883	ELD	2	US	1	EL DORADO	N	231.9	4.1	200408
US59888	ME	5	US	2	SAVOY	N	10.8	5.1	200610
US59888	MEI	2	US	1	MERIDIAN	N	138.4	3.8	200610
US59893	LG	5	US	2	PETHS	N	48.0	4.6	200005
US59893	LGA	4	US	1	LA GUARDIA	Y			200608
US59893	UR	5	US	3	ORCHY	N	224.0	6.2	199903
US59931	FXU	2	US	1	POLK	N	293.0	7.3	200606
US59987	GLL	2	US	1	GILL	N	268.9	27.6	200103
US60001	CNG	2	US	1	CUNNINGHAM	N	90.6	26.0	200204
US60021	AAU	5	US	1	ASHLAND	N	188.8	3.6	200108
US60021	MFD	2	US	1	MANSFIELD	N	85.2	15.4	200108
US60027	PL	5	US	1	PALEE	N	276.0	6.0	200006
US60027	SZW	2	US	1	SEMINOLE	N	170.7	9.6	200605
US60027	TL	5	US	1	WAKUL	N	8.4	4.2	199901
US60041	OJA	5	US	1	WEATHERFORD	Y			200604
US60075	DUG	2	US	1	DOUGLAS	N	205.2	7.6	199903
US60089	AHN	2	US	2	ATHENS	N	277.1	17.2	200607
US60089	BMW	5	US	1	BARROW CO	N	310.9	4.8	200606
US60132	OCN	2	US	1	OCEANSIDE	N	100.4	3.5	200405
US60179	AMG	2	US	1	ALMA	Y			200008
US60187	GNL	4	US	1	GROESBECK	N	222.2	21.2	200209
US60202	CYN	2	US	1	COYLE	N	57.0	9.2	200107
US60234	HYX	5	US	1	BROWNE	Y			200507
US60243	HBV	5	US	1	HEBBRONVILLE	N	61.4	8.5	200410
US60244	MOS	4	US	1	MOSES POINT	Y			200101
US60244	OAY	5	US	1	NORTON BAY	Y			200101
US60268	LFD	4	US	1	LITCHFIELD	N	142.0	11.7	200312
US60292	SAV	2	US	2	SAVANNAH	N	32.8	23.2	200307
US60369	BYY	5	US	1	BAY CITY	Y			200304
US60369	PSX	2	US	1	PALACIOS	N	53.7	26.5	200309
US60403	MWH	4	US	1	MOSES LAKE	N	127.5	18.0	200311
US60406	DPA	4	US	1	DU PAGE	N	79.1	4.7	200113
US60414	JKS	4	US	1	JACKS CREEK	N	196.9	24.7	200008
US60441	AC	5	US	1	COFFI	N	190.2	5.1	200401
US60441	ACT	2	US	1	WACO	N	138.1	3.6	200401
US60458	PKE	2	US	1	PARKER	N	66.8	20.7	199811
US60573	BLD	2	US	1	BOULDER CITY	N	30.7	27.1	200101
US60576	AU	5	US	2	DUNNS	N	170.7	6.1	199805
US60576	AUG	4	US	1	AUGUSTA	Y			200506
US60626	GLH	4	US	1	GREENVILLE	N	155.4	21.8	200601
US60709	IIP	4	US	1	HIPSHER	N	149.9	39.5	200404
US60710	JZ	5	US	1	NEWBN	N	329.1	6.5	199907
US60710	TOP	2	US	1	TOPEKA	N	110.8	17.3	200108
US60768	IRW	2	US	1	WILL ROGERS	N	235.0	37.1	200311
US60808	DVK	5	US	1	GOODALL	Y			199813
US60808	HYK	2	US	1	LEXINGTON	N	211.4	27.2	200502
US60813	AXN	4	US	1	ALEXANDRIA	N	227.0	8.7	199901
US60813	EE	5	US	1	TAMIE	N	316.6	5.8	200202
US60834	HGR	1	US	1	HAGERSTOWN	N	94.3	5.9	200005
US60850	PGD	1	US	1	PUNTA GORDA	N	158.4	12.1	200610
US60853	GSH	2	US	1	GOSHEN	N	93.9	10.6	200513
US60902	VEL	4	US	1	VERNAL	N	353.2	32.6	200102
US60930	ABI	2	US	1	ABILENE	N	317.9	26.1	200311
US60991	PRZ	5	US	1	PORTALES	Y			199813
US60991	TXO	2	US	1	TEXICO	N	225.2	35.3	200313
US60995	AT	5	US	4	LICAN	N	353.1	6.6	200105
US60995	ATY	2	US	1	WATERTOWN	N	182.3	4.0	199809
US60997	ANW	4	US	1	AINSWORTH	Y			199813
US61013	EAT	4	US	1	WENATCHEE	Y			200402
US61032	TRM	2	US	1	THERMAL	N	71.2	22.6	200606
US61083	TZT	5	US	1	BELLE PLAINE	Y			199611
US61088	CXR	4	US	1	CHARDON	N	50.1	10.4	200304
US61126	ACT	2	US	1	WACO	N	10.1	26.7	200402
US61218	EPH	2	US	1	EPHRATA	N	76.0	30.5	200511
US61228	HLI	2	US	1	HOLLY SPRINGS	N	216.0	31.3	200507
US61228	MMS	5	US	1	MARKS	N	68.0	21.2	200507
US61260	HFD	4	US	1	HARTFORD	N	294.8	14.6	200410
US61269	RKA	4	US	1	ROCKDALE	N	232.0	12.6	200212
US61294	DPA	4	US	1	DU PAGE	N	220.4	9.0	200001
US61294	JOT	2	US	1	JOLIET	N	330.5	15.3	200306
US61317	RK	5	US	1	WALEY	N	34.9	5.5	200212
US61373	IDU	2	US	1	INDUSTRY	N	254.0	20.4	200503
US61401	GPT	4	US	1	GULFPORT	N	261.3	19.7	200604
US61401	HS	5	US	3	HANCO	N	179.2	5.0	200303
US61443	JYU	4	US	1	JUNIOR	N	220.1	28.1	200606
US61478	BQP	5	US	1	BASTROP	Y			200608
US61478	MLU	2	US	1	MONROE	N	27.0	16.3	200608
US61491	EED	2	US	1	NEEDLES	N	157.0	14.4	199705
US61531	HLX	5	US	1	HILLSVILLE	Y			200210
US61531	PSK	2	US	1	PULASKI	N	201.5	20.0	200210
US61550	DKA	5	US	1	KENAN	N	224.5	5.3	200106
US61550	ISO	2	US	1	KINSTON	N	228.3	30.4	200608
US61552	MSN	2	US	1	MADISON	N	111.2	7.2	200405
US61557	UKN	2	US	1	WAUKON	N	130.0	24.0	200106
US61567	NIP	3	US	1	JACKSONVILLE	Y			200006
US61567	VQQ	1	US	1	CECIL	N	87.5	11.0	200006
US61572	UJM	4	US	1	MARVELL	Y			200604
US61585	HTO	2	US	1	HAMPTON	N	76.4	20.3	200602
US61599	LO	5	US	1	TARGY	N	12.1	7.6	199805
US61624	MAD	4	US	1	MADISON	N	346.6	13.2	200005
US61626	LWT	2	US	1	LEWISTOWN	N	78.4	5.7	200206
US61642	SDZ	2	US	1	SANDHILLS	N	301.4	30.1	200201
US61642	VU	5	US	1	ALLER	N	226.2	5.5	200201
US61655	MK	5	US	4	MERSY	N	22.6	5.4	200307
US61655	MKL	4	US	1	MC KELLAR	Y			200307
US61674	DVV	2	US	2	MILE HIGH	N	314.9	6.5	200102
US61815	FN	5	US	3	PETLI	N	98.0	6.5	200604
US61815	FNT	2	US	1	FLINT	Y			200604
US61828	CHN	5	US	1	WAUCHULA	N	80.3	19.6	200609
US61879	SEG	2	US	1	SELINSGROVE	N	90.9	15.3	200001
US62014	MFD	2	US	1	MANSFIELD	N	336.3	11.9	200304
US62034	OCN	2	US	1	OCEANSIDE	N	23.1	24.7	200509
US62086	RHZ	5	US	1	ZEPHYRHILLS	N	317.8	21.6	200602
US62192	EMI	2	US	1	WESTMINSTER	N	359.6	6.9	200005
US62199	HUB	4	US	1	HOBBY	N	248.4	27.2	200411
US62225	GNP	4	US	1	GLENPOOL	N	325.3	17.7	200309
US62225	OWP	5	US	1	WILLIAM POGUE	Y			200309
US62248	OBK	4	US	1	NORTHBROOK	N	321.2	8.2	200103
US62285	EDS	4	US	1	EDISTO	Y			200605
US62285	OYI	5	US	1	ORANGEBURG	N	51.6	3.3	200509
US62313	LAS	2	US	1	LAS VEGAS	N	218.3	28.4	200509
US62374	GRR	4	US	1	GRAND RAPIDS	N	141.9	9.9	200201
US62467	COT	2	US	1	COTULLA	N	335.4	13.9	200603
US62481	RAP	2	US	1	RAPID CITY	N	214.8	21.0	200110
US62483	IIP	4	US	1	HIPSHER	N	71.8	36.6	200304
US62492	GNC	5	US	1	GAINES COUNTY	N	17.3	17.7	200604
US62502	MOD	4	US	1	MODESTO	N	163.7	21.8	200205
US62503	BQZ	4	US	1	ROBERT	N	353.1	3.2	199713
US62541	DNT	5	US	1	NALLY DUNSTON	Y			200507
US62541	DYR	2	US	1	DYERSBURG	N	254.7	4.5	200407
US62561	VMR	5	US	1	VERMILLION	Y			200010
US62569	LAX	2	US	1	LOS ANGELES	N	135.6	9.0	200106
US62634	PMD	2	US	1	PALMDALE	N	223.4	14.5	200604
US62639	JJH	5	US	1	JOHNSTOWN	Y			199903
US62678	TPL	4	US	1	TEMPLE	N	156.4	3.5	200605
US62723	ROD	2	US	1	ROSEWOOD	N	246.5	5.7	200608
US62749	HNS	5	US	1	HAINES	N	279.3	3.4	200311
US62778	CSI	2	US	1	CENTER POINT	N	8.4	13.1	200304
US62815	UIM	4	US	1	QUITMAN	N	10.0	21.1	200402
US62832	MAW	2	US	1	MALDEN	N	228.3	6.2	199910
US62874	AGC	4	US	1	ALLEGHENY	N	57.1	6.8	200608
US62874	MKP	5	US	1	MCKEESPORT	N	281.0	6.8	200608
US62958	STL	2	US	1	ST LOUIS	N	30.9	4.8	200610
US62964	REN	5	US	1	WARREN	N	31.0	1.0	199810
US62985	MKK	2	US	1	MOLOKAI	N	67.5	4.1	200307
US63023	LRD	2	US	1	LAREDO	N	154.5	31.8	200602
US63069	EWM	2	US	1	NEWMAN	N	252.6	19.0	200313
US63206	MGR	4	US	1	MOULTRIE	Y			200602
US63220	MFI	5	US	1	MARSHFIELD	Y			199909
US63230	EWO	4	US	1	NEW HOPE	N	318.6	21.7	200312
US63230	FTK	4	US	1	FORT KNOX	Y			200109
US63230	GOI	5	US	1	GODMAN	N	179.3	3.1	200109
US63230	MYS	1	US	1	MYSTIC	N	89.5	13.0	200109
US63251	NCA	3	US	1	NEW RIVER	Y			200605
US63264	CKN	5	US	1	CROOKSTON	Y			199706
US63326	DTN	1	US	1	DOWNTOWN	Y			200110
US63326	EIC	2	US	1	BELCHER	N	163.2	14.2	200009
US63362	ELW	2	US	1	ELECTRIC CITY	N	254.8	18.0	200606
US63366	OW	5	US	2	HIGUY	N	0.4	6.3	200001
US63366	OWB	4	US	1	OWENSBORO	Y			200005
US63487	SJ	5	US	1	WOOLE	N	34.2	6.2	200312
US63487	SJT	2	US	1	SAN ANGELO	N	234.2	2.4	200312
US63519	IPL	2	US	1	IMPERIAL	N	170.1	4.8	200109
US63558	PIR	2	US	1	PIERRE	N	7.1	36.7	200503
US63564	TOR	5	US	1	TORRINGTON	Y			199901
US63599	HRL	4	US	1	HARLINGEN	N	251.0	17.6	200313
US63599	MFE	4	US	1	MC ALLEN	N	83.2	14.5	200313
US63621	ETL	4	US	1	CONES	N	95.2	17.4	199906
US63655	LAA	2	US	1	LAMAR	N	171.4	7.6	200012
US63663	FNB	5	US	1	BRENNER	Y			200304
US63747	CIC	4	US	1	CHICO	Y			200201
US63762	RWF	4	US	1	REDWOOD FALLS	N	234.2	24.4	200104
US63786	HRS	2	US	1	HARRIS	N	217.3	6.6	200602
US63796	HRL	4	US	1	HARLINGEN	N	141.0	11.2	200311
US63822	BT	5	US	3	HERRO	N	146.6	5.5	200103
US63822	BTV	2	US	1	BURLINGTON	N	31.1	4.7	200103
US63822	PLB	2	US	2	PLATTSBURGH	N	143.8	20.4	200410
US63828	IWD	2	US	1	IRONWOOD	Y			200301
US63831	CRG	2	US	1	CRAIG	N	318.2	13.1	200507
US63831	JA	5	US	1	DINNS	N	73.6	6.1	200605
US63850	MVC	2	US	1	MONROEVILLE	Y			200512
US63863	SWO	4	US	1	STILLWATER	N	176.3	3.8	200601
US63885	BFD	4	US	1	BRADFORD	N	327.5	1.4	200511
US64020	IRW	2	US	1	WILL ROGERS	N	28.5	6.6	199909
US64030	DE	5	US	3	ELWIN	N	57.8	4.8	199811
US64030	DEC	2	US	1	DECATUR	N	356.7	5.8	199809
US64076	BYP	2	US	1	BONHAM	N	289.8	24.4	200310
US64076	DNI	5	US	1	DENISON	N	176.8	6.6	200310
US64077	EAD	5	US	1	NEVADA	N	86.9	14.4	200008
US64132	ELQ	5	US	1	EMPORIA	N	335.9	5.0	200101
US64148	ICT	2	US	1	WICHITA	N	94.7	24.5	200301
US64149	GQO	2	US	1	CHOO CHOO	N	134.5	20.0	200604
US64176	LIT	2	US	1	LITTLE ROCK	N	249.1	22.3	200106
US64180	ROD	2	US	1	ROSEWOOD	N	243.7	11.4	200104
US64202	DRO	4	US	1	DURANGO	Y			199805
US64224	IMT	4	US	1	IRON MOUNTAIN	N	332.9	13.4	200013
US64225	PS	5	US	2	PORTS	N	167.5	6.6	200409
US64225	PSB	2	US	1	PHILIPSBURG	N	256.9	4.7	200409
US64228	VNY	4	US	1	VAN NUYS	Y			199704
US64244	VXV	2	US	1	VOLUNTEER	N	103.6	18.1	200305
US64352	CYN	2	US	1	COYLE	N	50.7	19.0	200601
US64353	MTU	2	US	1	MYTON	N	269.8	11.9	200105
US64360	OTM	4	US	1	OTTUMWA	N	225.9	33.4	200201
US64360	TVK	5	US	1	CENTERVILLE	Y			200201
US64385	DJB	4	US	1	DRYER	N	255.0	10.2	200004
US64481	STV	2	US	1	STONEWALL	N	120.8	18.7	199905
US64517	LVT	2	US	1	LIVINGSTON	N	10.8	25.7	200406
US64537	UQN	5	US	1	ONYUN	N	311.5	16.7	200608
US64552	BR	5	US	4	LAREW	N	231.9	5.9	200501
US64552	BRD	2	US	1	BRAINERD	N	300.9	5.5	200501
US64570	DYL	5	US	1	DOYLESTOWN	Y			200508
US64570	SBJ	4	US	1	SOLBERG	N	242.2	23.0	200508
US64625	OTG	4	US	1	WORTHINGTON	Y			199706
US64642	LC	5	US	3	BLNAP	N	83.3	5.6	199901
US64643	BTY	2	US	1	BEATTY	N	318.4	4.1	200010
US64679	OLK	1	US	1	WOLF LAKE	N	114.6	16.8	200205
US64683	NPA	3	US	1	PENSACOLA	N	324.7	3.0	200609
US64699	PSP	2	US	1	PALM SPRINGS	N	351.1	15.5	200406
US64789	LVT	2	US	1	LIVINGSTON	N	44.6	22.1	200007
US64828	GNV	2	US	1	GATORS	N	211.4	22.8	200606
US64871	HPW	2	US	1	HOPEWELL	N	99.3	22.9	199810
US64934	CTY	2	US	1	CROSS CITY	N	121.5	10.5	200603
US64941	AML	2	US	1	ARMEL	Y			200009
US64941	IA	5	US	2	TILLE	N	2.1	5.9	200009
US64981	CL	5	US	2	ROWDY	N	341.8	5.8	200307
US64981	CLL	2	US	1	COLLEGE STATION	N	100.4	3.1	200310
US65089	ZZV	4	US	1	ZANESVILLE	N	89.2	14.7	200305
US65124	FFF	5	US	1	PLYMOUTH	N	57.6	5.0	200305
US65179	OOD	2	US	1	WOODSTOWN	N	83.6	13.2	200511
US65185	GEG	2	US	1	SPOKANE	N	39.1	14.2	200511
US65185	SFF	5	US	1	FELTS	Y			200006
US65229	BCE	2	US	1	BRYCE CANYON	N	351.3	33.8	199901
US65232	SAC	2	US	1	SACRAMENTO	N	243.1	19.8	200107
US65269	PIM	5	US	1	PINE MOUNTAIN	N	63.2	10.7	200607
US65340	BL	5	US	2	YANKS	N	190.1	6.8	200013
US65340	GM	5	US	2	TEELS	N	72.7	6.8	200013
US65340	MK	5	US	2	CAPPY	N	8.9	6.5	200013
US65348	HYK	2	US	1	LEXINGTON	N	166.1	21.2	200111
US65460	PIE	2	US	1	ST. PETERSBURG	N	315.2	5.7	200605
US65475	ENO	2	US	1	SMYRNA	N	269.9	3.8	200212
US65494	SBY	2	US	1	SALISBURY	N	107.9	18.4	200107
US65498	LVM	2	US	1	LIVINGSTON	Y			200208
US65504	AB	5	US	2	TOMHI	N	349.7	6.7	200012
US65504	ABI	2	US	1	ABILENE	N	107.3	10.1	200012
US65504	TQA	4	US	1	TUSCOLA	N	26.0	12.5	200012
US65552	BEX	5	US	1	BLOOMFIELD	Y			200309
US65594	ACO	4	US	1	AKRON	N	227.6	15.9	200511
US65632	GM	5	US	1	JUDKY	N	5.3	4.1	200011
US65689	BVV	5	US	1	BROOKHAVEN	N	6.2	17.8	200506
US65793	FLO	2	US	1	FLORENCE	N	326.0	17.4	200605
US65793	UDG	5	US	1	DARLINGTON	Y			200605
US65796	SCD	5	US	1	SYLACAUGA	Y			200505
US65842	LIQ	5	US	1	LOCHRIDGE RANCH	N	230.1	15.3	200208
US65850	BJC	4	US	1	JEFFCO	N	25.3	7.2	200008
US65914	PLN	2	US	1	PELLSTON	N	355.4	16.0	200210
US65945	DGD	2	US	1	DOGWOOD	N	57.0	13.8	199612
US65965	TDG	4	US	1	TALLADEGA	Y			200605
US65983	ELP	2	US	1	EL PASO	N	268.3	21.9	200106
US65999	DUA	5	US	1	DURANT	Y			199901
US65999	URH	4	US	1	TEXOMA	Y			199901
US66002	IDA	4	US	1	IDAHO FALLS	N	199.0	22.4	200511
US66013	JCT	2	US	1	JUNCTION	N	164.1	27.9	200209
US66058	TAS	2	US	1	TAOS	N	100.1	31.8	200202
US66130	CNG	2	US	1	CUNNINGHAM	N	140.8	18.8	200412
US66166	HDO	4	US	1	HONDO	Y			200605
US66166	HMA	5	US	1	HONDO	Y			199811
US66167	EHF	2	US	1	SHAFTER	N	138.4	10.8	200109
US66168	OJC	4	US	1	JOHNSON CO	Y			200001
US66192	UVA	5	US	1	UVALDE	N	353.1	27.2	200306
US66207	ALD	1	US	1	ALLENDALE	N	139.1	1.5	200206
US66249	DQN	4	US	1	DAYTON	N	163.7	26.8	200204
US66249	MW	5	US	3	ONIDA	N	86.9	4.6	200004
US66298	CO	5	US	5	ZODIA	N	18.7	6.5	200005
US66298	COU	4	US	1	COLUMBIA	Y			200003
US66298	HLV	2	US	1	HALLSVILLE	N	187.6	18.2	200005
US66328	MAF	2	US	1	MIDLAND	N	183.0	36.7	200602
US66406	CKV	4	US	1	CLARKSVILLE	N	234.3	30.5	200413
US66421	OTM	4	US	1	OTTUMWA	N	308.1	7.2	199712
US66440	BTG	2	US	1	BATTLE GROUND	N	163.5	9.5	200005
US66440	CBU	3	US	1	COLUMBIA	Y			200109
US66440	LBH	5	US	1	LAKER	N	278.7	6.4	200005
US66440	PDX	4	US	1	PORTLAND	Y			200005
US66449	MQG	4	US	1	NEZ PERCE	N	112.4	30.4	200512
US66467	SR	5	US	1	RINGY	N	314.8	5.7	200606
US66467	SRQ	2	US	1	SARASOTA	Y			200606
US66468	HXW	3	US	1	SCREAMING EAGLE	N	295.3	21.8	200605
US66519	VCY	5	US	1	VALLEY CITY	N	305.5	5.7	199904
US66582	CXK	5	US	1	CLAM LAKE	N	24.0	5.6	200206
US66582	TVC	2	US	1	TRAVERSE CITY	N	43.3	24.4	200206
US66593	CVG	2	US	1	CINCINNATI	N	351.2	14.9	200005
US66609	PUC	4	US	1	CARBON	Y			200610
US66627	LDM	5	US	1	LUDINGTON	Y			200011
US66643	TN	5	US	1	MONRY	N	94.4	6.2	200006
US66662	MCM	4	US	1	MACON	N	165.9	11.7	200405
US66666	CSS	5	US	1	COURT HOUSE	N	216.3	2.3	200412
US66775	POM	2	US	1	POMONA	N	55.1	5.3	200604
US66898	HDL	5	US	1	HOLDENVILLE	Y			199901
US66966	HYR	4	US	1	HAYWARD	N	38.7	13.4	200313
US66966	SLY	5	US	1	SEELEY	N	49.9	7.6	200313
US66995	ISM	5	US	1	KISSIMMEE	N	111.2	17.4	200609
US67019	AL	5	US	4	ALPOS	N	292.9	5.5	200207
US67019	CVM	5	US	1	CIVIC MEM	Y			200207
US67019	TOY	2	US	1	TROY	N	322.6	10.8	200207
US67034	ZZV	4	US	1	ZANESVILLE	N	12.0	22.1	200305
US67055	BRL	2	US	1	BURLINGTON	N	257.8	18.7	200013
US67103	GS	5	US	2	MARKY	N	130.9	6.3	200605
US67103	GSO	2	US	1	GREENSBORO	N	39.2	3.7	200605
US67103	LIB	2	US	1	LIBERTY	N	325.5	23.3	200605
US67109	TFD	2	US	1	STANFIELD	N	47.8	8.3	199811
US67135	BUP	5	US	1	BURNHAM	N	8.5	4.3	199811
US67138	ECB	2	US	1	NEWCOMBE	N	57.1	25.1	200005
US67154	FMG	2	US	1	MUSTANG	N	293.5	13.1	200311
US67203	SYS	5	US	1	STOYSTOWN	N	248.0	5.3	200506
US67212	RMG	2	US	2	ROME	N	187.9	8.7	200512
US67223	SAC	2	US	1	SACRAMENTO	N	139.7	23.0	200204
US67253	PB	5	US	1	RUBIN	N	97.9	6.2	200205
US67253	PBI	2	US	1	PALM BEACH	Y			200513
US67296	ABR	4	US	1	ABERDEEN	N	227.1	39.2	200203
US67311	LAL	2	US	1	LAKELAND	N	100.8	12.5	200602
US67328	TIQ	5	US	1	TRAINER	N	17.5	5.5	200109
US67332	EKR	4	US	1	MEEKER	N	261.1	38.6	200402
US67362	CIR	5	US	1	CAIRO	Y			199711
US67405	FOD	2	US	1	FORT DODGE	N	220.0	19.6	200108
US67472	BAE	2	US	1	BADGER	N	113.1	5.0	200204
US67484	DMD	5	US	1	DIMMIT COUNTY	N	356.0	10.5	200308
US67550	BRK	2	US	1	BLACK FOREST	N	346.0	16.8	200509
US67671	HRK	4	US	2	HORLICK	Y			200301
US67671	RA	5	US	2	PASER	N	41.2	6.0	200301
US67672	VIQ	5	US	1	NEILLSVILLE	Y			200603
US67673	CXU	5	US	1	CAMILLA	Y			200511
US67691	TCH	2	US	1	WASATCH	N	217.0	22.1	200610
US67691	TVY	5	US	1	TOOELE	Y			200610
US67704	FT	5	US	2	MUFIN	N	167.4	4.4	200413
US67704	TTT	4	US	1	MAVERICK	N	253.8	16.5	200310
US67740	ACQ	5	US	1	WASECA	Y			200205
US67740	FOW	4	US	1	HALFWAY	N	223.2	11.1	200603
US67744	MSS	2	US	1	MASSENA	N	260.5	34.6	200102
US67745	LOZ	2	US	1	LONDON	N	277.9	24.3	200409
US67823	OXI	4	US	1	KNOX	N	173.2	13.9	200007
US67835	FMH	3	US	1	OTIS	Y			199810
US67835	FMH	5	US	2	OTIS	N	235.1	5.7	199804
US67838	BF	5	US	3	NOLLA	N	132.1	7.1	200505
US67838	SEA	2	US	1	SEATTLE	N	344.1	5.7	200601
US67892	GGF	5	US	1	GRANT	Y			199903
US67962	SAE	4	US	1	SEARLE	Y			200608
