PJA_IDENT	SEG_NBR	NAME	ICAO_REGION	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	TYPE	RADIUS1	RADIUS2	BEARING1	BEARING2	DISTANCE1	DISTANCE2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
US00593	00010	DECATUR, BISHOP	KZ	C		N33320919	33.535886	W097491660	-97.821278					N33160101	33.266947	W097271345	-97.453736	3	2.00		125.0		24.5		UKW	2	US	1	200408
US00594	00010	LOUISA CO/FREEMAN FLD	KZ	C		N38004880	38.013556	W078091061	-78.152947					N38003928	38.010911	W077581780	-77.971611	3	3.00		97.0		8.6		GVE	2	US	1	200412
US00595	00010	BROWNSVILLE, SOUTH PADRE ISLAND INTL	KZ	A		N25552666	25.924072	W097223100	-97.375278					N26041663	26.071286	W097090238	-97.150661	3			45.0		15.0		BRO	2	US	1	200409
US00596	00010	CADDO MILLS MUNI	KZ	A		N33321495	33.537486	W096140274	-96.234094					N33031271	33.053531	W096151499	-96.254164	3			176.0		29.0		BYP	2	US	1	200408
US00597	00010	SAN ANTONIO, CAMP BULLIS, HALL DZ	KZ	C		N29383851	29.644031	W098274073	-98.461314					N29430503	29.718064	W098330830	-98.552306	3	2.00		305.0		6.5		SAT	2	US	1	200408
US00598	00010	CAMP SWIFT, BLACKWELL DROP ZONE	KZ	A		N30224278	30.378550	W097314745	-97.529847					N30140457	30.234603	W097173639	-97.293442	3			119.0		15.0		CWK	2	US	1	200409
US00600	00010	BRYAN, COULTER FLD	KZ	C		N30361801	30.605003	W096251445	-96.420681					N30425676	30.715767	W096200307	-96.334186	3	5.00		26.0		8.0		CLL	2	US	1	200409
US00601	00010	DUMAS, MOORE CO	KZ	C		N36052925	36.091458	W102324070	-102.544639					N35514704	35.863067	W102011055	-102.019597	3	3.00		106.0		29.0		DHT	2	US	1	200408
US00602	00010	HARRISBURG, DANIELS FLD	KZ	A		N44071524	44.120900	W123132218	-123.222828					N44154038	44.261217	W123033185	-123.058847	3			20.0		11.0		EUG	2	US	1	200409
US00603	00010	ENNIS MUNI	KZ	C		N32110860	32.185722	W096130517	-96.218103					N32194295	32.328597	W096393176	-96.658822	3	3.00		285.0		24.0		CQY	2	US	1	200408
US00604	00010	FENTRESS AIRPARK	KZ	C		N30224278	30.378550	W097314745	-97.529847					N29460121	29.767003	W097461604	-97.771122	3	5.00		193.0		38.7		CWK	2	US	1	200408
US00606	00010	GLADEWATER MUNI	KZ	C		N32250391	32.417753	W094451150	-94.753194					N32322916	32.541433	W094591420	-94.987278	3	3.00		295.0		14.0		GGG	2	US	1	200408
US00607	00010	HITCHCOCK, JOHNNIE VOLK FLD	KZ	C		N29160960	29.269333	W094520381	-94.867725					N29180901	29.302503	W094514708	-94.863078	3	1.00		1.0		2.0		VUH	2	US	1	200409
US00608	00010	KILLEEN, FORT HOOD, ANTELOPE DROP ZONE	KZ	A		N31110781	31.185503	W098083071	-98.141864					N31103627	31.176742	W097513720	-97.860333	3			84.0		14.5		LZZ	2	US	1	200409
US00609	00010	KILLEEN, FORT HOOD, RAPIDO DROP ZONE	KZ	C		N31110781	31.185503	W098083071	-98.141864					N31242206	31.406128	W097434431	-97.728975	3	0.50		50.0		25.0		LZZ	2	US	1	200409
US00610	00010	KINGSVILLE, KLEBERG CO	KZ	A		N27442328	27.739800	W098011683	-98.021342					N27325148	27.547633	W098013038	-98.025106	3			175.0		11.5		ALI	1	US	1	200408
US00611	00010	CAMPBELL CO	KZ	C		N35541742	35.904839	W083534101	-83.894725					N36200352	36.334311	W084095526	-84.165350	3	2.00		336.0		28.9		VXV	2	US	1	199806
US00612	00010	MIDLAKE	KZ	C		N29153016	29.258378	W098263651	-98.443475					N29150788	29.252189	W098183703	-98.310286	3	1.00		84.0		7.0		SSF	1	US	1	200408
US00613	00010	GRANBURY MUNI	KZ	C		N32093452	32.159589	W097523965	-97.877681					N32263880	32.444111	W097490666	-97.818517	3	5.00		4.0		17.3		JEN	2	US	1	200409
US00614	00010	PORT ISABEL-CAMERON CO	KZ	C		N25552666	25.924072	W097223100	-97.375278					N26102440	26.173444	W097204643	-97.346231	3	1.00		357.0		15.0		BRO	2	US	1	200409
US00615	00010	SALADO	KZ	C		N31015834	31.032871	W097484957	-97.813769					N30535734	30.899261	W097332303	-97.556397	3	5.00		114.0		15.5		GRK	4	US	1	200409
US00616	00010	SEAGOVILLE	KZ	A		N32520898	32.869161	W097022581	-97.040503					N32362700	32.607500	W096314101	-96.528058	3			115.0		30.3		TTT	4	US	1	200409
US00617	00010	STANTON MUNI	KZ	C		N32003364	32.009344	W102112540	-102.190389					N32102453	32.173481	W101493466	-101.826294	3	5.00		51.0		21.0		MAF	2	US	1	200409
US00618	00010	TERRELL MUNI	KZ	C		N32110860	32.185722	W096130517	-96.218103					N32430514	32.718094	W096162351	-96.273197	3	2.00		349.0		32.0		CQY	2	US	1	200409
US00619	00010	TRENTON, TRI-CO AERODROME	KZ	C		N33321495	33.537486	W096140274	-96.234094					N33272558	33.457106	W096223405	-96.376125	3	2.00		230.0		8.6		BYP	2	US	1	200408
US00620	00010	WALLER, SKYDIVE HOUSTON	KZ	C		N30171867	30.288519	W096032963	-96.058231					N29593722	29.993672	W095554164	-95.928233	3	3.00		151.0		18.9		TNV	2	US	1	200408
US00622	00010	CAMP W G WILLIAMS, SOUTH DROP ZONE	KZ	C		N40162962	40.274895	W111562591	-111.940531					N40242733	40.407592	W111552023	-111.922286	3	0.25		350.0		8.0		FFU	2	US	1	200412
US00623	00010	CEDAR FORT, CEDAR VALLEY	KZ	C		N40162962	40.274895	W111562591	-111.940531					N40220407	40.367797	W112004870	-112.013528	3	3.00		313.0		6.5		FFU	2	US	1	200412
US00624	00010	DUGWAY PROVING GND, CLAY FLATS DZ	KZ	C		N40433395	40.726098	W113452670	-113.757417					N40111339	40.187053	W112552802	-112.924450	3	0.50		113.0		50.0		BVL	2	US	1	200412
US00625	00010	GOSHEN WELLS, CEDAR VALLEY DROP ZONE	KZ	C		N40162962	40.274895	W111562591	-111.940531					N40173571	40.293253	W112012741	-112.024281	3	0.25		270.0		4.0		FFU	2	US	1	200412
US00626	00010	HURRICANE	KZ	C		N37051708	37.088078	W113353062	-113.591839					N37090893	37.152481	W113172319	-113.289775	3	1.00		60.0		15.0		OZN	4	US	1	200412
US00627	00010	LOGAN-CACHE	KZ	C										N41503887	41.844131	W111515539	-111.865386	4	0.50						LGU	4	US	1	200412
US00628	00010	OGDEN-HINCKLEY	KZ	C		N41132675	41.224097	W112055367	-112.098242					N41123961	41.211003	W111592107	-111.989186	3	2.00		85.0		5.0		OGD	2	US	1	200412
US00629	00010	ST GEORGE MUNI	KZ	C		N37051708	37.088078	W113353062	-113.591839					N37024455	37.045708	W113284307	-113.478631	3	1.00		100.0		6.0		OZN	4	US	1	200412
US00630	00010	SUPPESVILLE	KZ	C		N37444292	37.745256	W097350179	-97.583831					N37283905	37.477514	W097451775	-97.754931	3	5.00		200.0		18.0		ICT	2	US	1	200502
US00631	00010	BOLINDER FLD-TOOELE VALLEY	KZ	C		N40510090	40.850250	W111585489	-111.981913					N40355149	40.597636	W112232401	-112.390003	3	2.00		215.0		24.0		TCH	2	US	1	200412
US00632	00010	ADDISON, ASSPIRIN ACRES	KZ	C		N44234958	44.397106	W073105747	-73.182631					N44043786	44.077183	W073224841	-73.380114	3	5.00		219.0		21.0		BTV	2	US	1	200412
US00633	00010	SHELBURNE	KZ	C		N44234958	44.397106	W073105747	-73.182631					N44214226	44.361739	W073135489	-73.231914	3	3.00		240.0		3.0		BTV	2	US	1	200412
US00634	00010	BLACKSTONE, ALLEN PERKINSON/BAAF	KZ	C		N36490493	36.818036	W077541069	-77.902969					N37044145	37.078181	W077584056	-77.977933	3	1.00		355.0		16.0		LVL	2	US	1	200412
US00635	00010	DAVENPORT	KZ	C		N47335380	47.564944	W117373679	-117.626886					N47391708	47.654744	W118100302	-118.167506	3	2.00		263.0		22.6		GEG	2	US	1	200407
US00636	00010	FERNTRESS NALF	KZ	A		N36492719	36.824219	W076021337	-76.037047					N36412714	36.690872	W076094233	-76.161758	3			227.0		10.0		NTU	3	US	1	200412
US00637	00010	FORT AP HILL BOWLING GREEN DROP ZONE	KZ	C		N38201062	38.336283	W077211045	-77.352903					N38081083	38.136342	W077215821	-77.366169	3	1.00		192.0		12.0		BRV	2	US	1	200412
US00638	00010	FORT LEE	KZ	C		N37194393	37.328869	W077065740	-77.115944					N37164863	37.280175	W077213275	-77.359097	3	0.50		262.0		12.0		HPW	2	US	1	200412
US00639	00010	ROSHARON, B B AIRPARK	KZ	C		N29392025	29.655625	W095163594	-95.276650					N29215794	29.366094	W095280262	-95.467394	3	2.00		205.0		20.0		HUB	4	US	1	200408
US00640	00010	FT PICKETT, DOVE DROP ZONE	KZ	A		N36490493	36.818036	W077541069	-77.902969					N37080622	37.135061	W077534581	-77.896058	3			9.0		19.0		LVL	2	US	1	200412
US00641	00010	SOMMERVILLE, HARTWOOD	KZ	C		N38382843	38.641231	W077515588	-77.865522					N38283649	38.476803	W077373092	-77.625256	3	2.00		137.0		15.0		CSN	2	US	1	200412
US00642	00010	WEST POINT, MIDDLE PENINSULA RGNL	KZ	C		N37265522	37.448672	W076424095	-76.711375					N37312281	37.523003	W076453215	-76.758931	3	4.40		340.0		5.0		HCM	2	US	1	200412
US00643	00010	FOREST, NEW LONDON	KZ	A		N37151672	37.254644	W079141128	-79.236467					N37151131	37.253142	W079202698	-79.340828	3			274.0		5.0		LYH	2	US	1	199712
US00644	00010	OCEANA NAS/ APOLLO SOUCEK FLD	KZ	A		N36492719	36.824219	W076021337	-76.037047					N36483984	36.811067	W076025937	-76.049825	3			228.0		1.0		NTU	3	US	1	200412
US00645	00010	ORANGE CO	KZ	C		N38004880	38.013556	W078091061	-78.152947					N38144962	38.247117	W078024247	-78.045131	3	3.00		26.0		14.9		GVE	2	US	1	200412
US00646	00010	QUANTICO	KZ	C		N38201062	38.336283	W077211045	-77.352903					N38305958	38.516550	W077261114	-77.436428	3	1.00		349.0		11.5		BRV	2	US	1	200412
US00647	00010	SUFFOLK MUNI	KZ	C		N36425124	36.714233	W077004427	-77.012297					N36410394	36.684428	W076355803	-76.599453	3	5.00		104.0		20.0		FKN	2	US	1	200412
US00648	00010	WARRENTON, FLYING CIRCUS AERODROME	KZ	A		N38382843	38.641231	W077515588	-77.865522					N38332803	38.557786	W077430988	-77.719411	3			132.0		8.5		CSN	2	US	1	200412
US00649	00010	WAYNESBORO, EAGLES NEST	KZ	A		N37540189	37.900525	W079062480	-79.106889					N38033719	38.060331	W078571616	-78.954489	3			42.0		12.0		MOL	4	US	1	200412
US00650	00010	COUPEVILLE NOLF	KZ	C		N48144090	48.244694	W122432790	-122.724417					N48113208	48.192244	W122373944	-122.627622	3	2.00		110.0		5.0		CVV	4	US	1	200105
US00651	00010	FORT LEWIS, ABRAMS DROP ZONE	KZ	C		N47085156	47.147656	W122283014	-122.475039					N47031707	47.054742	W122355052	-122.597367	3	1.00		200.0		7.5		TCM	2	US	1	200407
US00652	00010	FORT LEWIS, ANZIO DROP ZONE	KZ	C		N47260736	47.435378	W122183464	-122.309622					N47170772	47.285478	W122182075	-122.305764	3	0.30		160.0		9.0		SEA	2	US	1	200409
US00653	00010	NORFOLK INTL	KZ	C		N36533083	36.891897	W076120118	-76.200328					N36551655	36.921264	W076013906	-76.027517	3	2.00		85.0		8.5		ORF	2	US	1	200412
US00654	00010	FORT LEWIS, DAKTO DROP ZONE	KZ	C		N47085156	47.147656	W122283014	-122.475039					N47014138	47.028161	W122314246	-122.528461	3	0.30		175.0		7.5		TCM	2	US	1	200407
US00655	00010	FORT LEWIS, DARBY DROP ZONE	KZ	C		N46581790	46.971639	W122540660	-122.901833					N46543389	46.909414	W122425802	-122.716117	3	0.50		97.0		8.5		OLM	2	US	1	200407
US00656	00010	FORT LEWIS, EL GUETTAR DROP ZONE	KZ	C		N47260736	47.435378	W122183464	-122.309622					N47232572	47.390478	W122081628	-122.137856	3	0.30		92.0		7.5		SEA	2	US	1	200409
US00657	00010	FORT LEWIS, GRAY AAF DROP ZONE	KZ	C		N47085156	47.147656	W122283014	-122.475039					N47050982	47.086061	W122352528	-122.590356	3	1.00		210.0		6.0		TCM	2	US	1	200407
US00658	00010	FORT LEWIS, MARION DROP ZONE	KZ	C		N47085156	47.147656	W122283014	-122.475039					N46593179	46.992164	W122370105	-122.616958	3	1.00		190.0		11.0		TCM	2	US	1	200409
US00659	00010	FORT LEWIS, MERRILL DROP ZONE	KZ	C		N46581790	46.971639	W122540660	-122.901833					N46550381	46.917725	W122415117	-122.697547	3	0.50		92.0		9.0		OLM	2	US	1	200407
US00660	00010	FORT LEWIS, MYTKINA DROP ZONE	KZ	C		N46581790	46.971639	W122540660	-122.901833					N46591967	46.988797	W122393497	-122.659714	3	1.00		65.0		10.0		OLM	2	US	1	200407
US00661	00010	FORT LEWIS, POINT SALINAS DROP ZONE	KZ	C		N47085156	47.147656	W122283014	-122.475039					N47032236	47.056211	W122355900	-122.599722	3	1.00		201.0		7.5		TCM	2	US	1	200409
US00662	00010	FORT LEWIS, POINTE DE HOC DROP ZONE	KZ	C		N47260736	47.435378	W122183464	-122.309622					N47161589	47.271081	W122271645	-122.454569	3	0.25		192.0		11.5		SEA	2	US	1	200409
US00663	00010	PULLMAN/MOSCOW RGNL	KZ	A		N46402748	46.674301	W117132462	-117.223505					N46460646	46.768461	W117051086	-117.086350	3			25.0		8.0		PUW	4	US	1	200408
US00664	00010	FORT LEWIS, SOLO DROP ZONE	KZ	C		N47085156	47.147656	W122283014	-122.475039					N47083076	47.141878	W122380067	-122.633519	3	1.00		245.0		6.5		TCM	2	US	1	200409
US00665	00010	SPOKANE, HATFORD DROP ZONE	KZ	C		N47335380	47.564944	W117373679	-117.626886					N47455328	47.764800	W117371817	-117.621714	3	0.50		340.0		12.0		GEG	2	US	1	200408
US00666	00010	KAPOWSIN FLD	KZ	C		N47085156	47.147656	W122283014	-122.475039					N47000901	47.002503	W122142321	-122.239781	3	2.00		110.0		13.0		TCM	2	US	1	200409
US00667	00010	MOSES LAKE, LARSON DROP ZONE	KZ	A		N47123913	47.210869	W119190051	-119.316808					N47025253	47.047925	W119392232	-119.656200	3			217.0		17.0		MWH	4	US	1	199712
US00668	00010	MC CHORD AFB	KZ	A		N47260736	47.435378	W122183464	-122.309622					N46594860	46.996833	W122323403	-122.542786	3			181.0		28.0		SEA	2	US	1	200407
US00670	00010	MONROE, FIRSTAIR FLD	KZ	C		N47551140	47.919833	W122164020	-122.277833					N47500891	47.835808	W121571617	-121.954492	3	0.50		91.0		14.0		PAE	4	US	1	200412
US00671	00010	TRINIDAD, PINON DROP ZONE	KZ	C		N37153117	37.258658	W103360020	-103.600056					N37252942	37.424839	W104084919	-104.146997	3	2.00		279.0		28.0		TBE	2	US	1	200412
US00672	00010	RICHLAND	KZ	C		N46154674	46.262983	W119065658	-119.115717					N46183039	46.308442	W119174719	-119.296442	3	2.00		270.0		8.0		PSC	4	US	1	200412
US00673	00010	SHELTON, SANDERSON FLD	KZ	C		N46581790	46.971639	W122540660	-122.901833					N47125108	47.214189	W123065722	-123.115894	3	1.00		310.0		17.0		OLM	2	US	1	200408
US00674	00010	SNOHOMISH, HARVEY FLD NR 1	KZ	C		N47551140	47.919833	W122164020	-122.277833					N47541252	47.903478	W122062204	-122.106122	3	2.00		78.0		7.0		PAE	4	US	1	199712
US00675	00010	SNOHOMISH, HARVEY FLD NR 2	KZ	C		N47551140	47.919833	W122164020	-122.277833					N47522393	47.873314	W122035734	-122.065928	3	1.00		88.0		9.0		PAE	4	US	1	200408
US00676	00010	TEKOA, WILLARD FLD	KZ	C		N47335380	47.564944	W117373679	-117.626886					N47132901	47.224725	W117031721	-117.054781	3	1.00		110.0		31.0		GEG	2	US	1	200408
US00677	00010	TOLEDO-WINLOCK ED CARLSON MEM FLD	KZ	C		N46581790	46.971639	W122540660	-122.901833					N46285139	46.480942	W122454960	-122.763778	3	5.00		150.0		30.0		OLM	2	US	1	200408
US00678	00010	BALDWIN CITY, VINLAND VALLEY AERODROME	KZ	C		N39081360	39.137111	W095325682	-95.549117					N38511238	38.853439	W095111337	-95.187047	3	5.00		130.0		24.0		TOP	2	US	1	200501
US00679	00010	ARTHURDALE, TITUS FLD	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39282840	39.474556	W079503014	-79.841706	3	1.00		175.0		5.0		MGW	2	US	1	200504
US00680	00010	BUCKHANNON	KZ	C		N38545197	38.914436	W080055738	-80.099272					N38582268	38.972967	W080163476	-80.276322	3	1.00		300.0		9.0		EKN	2	US	1	200504
US00681	00010	HUNTINGTON, DEBRA DROP ZONE	KZ	C		N38451485	38.754125	W082013420	-82.026167					N38425838	38.716217	W081555268	-81.931300	3	0.50		120.0		5.0		HNN	2	US	1	200504
US00682	00010	HUNTINGTON, LEANN DROP ZONE	KZ	C		N38451485	38.754125	W082013420	-82.026167					N38345960	38.583222	W082153363	-82.259342	3	0.30		230.0		15.0		HNN	2	US	1	200504
US00683	00010	MORGANTOWN, BACON DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39291809	39.488358	W079475516	-79.798656	3	0.50		150.0		5.0		MGW	2	US	1	200504
US00684	00010	MORGANTOWN, CIDER DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39162708	39.274189	W079494294	-79.828594	3	0.30		180.0		17.0		MGW	2	US	1	200504
US00685	00010	MORGANTOWN, DAWSON AAF	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39271220	39.453389	W079382065	-79.639069	3	0.30		126.0		12.0		MGW	2	US	1	200504
US00686	00010	MORGANTOWN, DOUBT DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39245403	39.415008	W079404050	-79.677917	3	1.00		140.0		12.0		MGW	2	US	1	200504
US00687	00010	MORGANTOWN, FLOAT DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39300092	39.500256	W079352408	-79.590022	3	0.50		110.0		13.0		MGW	2	US	1	200504
US00688	00010	MORGANTOWN, GUIDE DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39364501	39.612503	W079352251	-79.589586	3	0.50		80.0		13.0		MGW	2	US	1	200504
US00689	00010	MORGANTOWN, MELON DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39325564	39.548789	W079344965	-79.580458	3	0.50		97.0		13.0		MGW	2	US	1	200504
US00690	00010	MORGANTOWN, PIKER DROP ZONE	KZ	C		N39332410	39.556694	W079513742	-79.860394					N39203041	39.341781	W079315253	-79.531258	3	0.30		135.0		20.0		MGW	2	US	1	200504
US00691	00010	POINT PLEASANT, BEECH HILL DROP ZONE	KZ	C		N38451485	38.754125	W082013420	-82.026167					N38464144	38.778178	W082043823	-82.077286	3	0.50		304.0		2.8		HNN	2	US	1	199712
US00692	00010	RAVENSWOOD, JACKSON CO	KZ	A		N39262825	39.441181	W081222915	-81.374764					N38513680	38.860222	W081501804	-81.838344	3			215.0		41.0		JPU	2	US	1	200504
US00693	00010	RIPLEY, EVANS DROP ZONE	KZ	C		N38451485	38.754125	W082013420	-82.026167					N38495560	38.832111	W081472604	-81.790567	3	1.00		70.0		12.0		HNN	2	US	1	200504
US00694	00010	SUMMERSVILLE	KZ	C		N37583114	37.975317	W080482348	-80.806522					N38131237	38.220103	W080522092	-80.872478	3	5.00		352.0		15.0		RNL	1	US	1	200504
US00695	00010	WESTOVER, BLUE HORIZON DRIVE-IN	KZ	A		N39332410	39.556694	W079513742	-79.860394					N39423549	39.709858	W080033211	-80.058919	3			320.0		13.0		MGW	2	US	1	200504
US00696	00010	KINGMAN ARPT-CLYDE CESSNA FLD	KZ	A		N37594891	37.996919	W097560293	-97.934147					N37394111	37.661419	W098071907	-98.121964	3			195.0		22.0		HUT	4	US	1	200502
US00697	00010	BALDWIN	KZ	A		N45084450	45.145694	W093222350	-93.373194					N44595238	44.997883	W092200830	-92.335639	3			95.0		45.0		GEP	2	US	1	200504
US00698	00010	BRISTOL, WINFIELD	KZ	A		N43070067	43.116853	W088170365	-88.284347					N42311912	42.521978	W088012342	-88.023172	3			160.0		37.5		BAE	2	US	1	200504
US00699	00010	PULASKI, CARTER	KZ	A		N44331857	44.555158	W088114147	-88.194853					N44381486	44.637461	W088124720	-88.213111	3			350.0		5.0		GRB	2	US	1	200504
US00700	00010	CHIPPAWA FALLS, WISSOTA	KZ	C		N44535156	44.897655	W091284278	-91.478549					N44561974	44.938817	W091163200	-91.275556	3	5.00		70.0		9.0		EAU	2	US	1	200504
US00701	00010	EAST TROY MUNI	KZ	A		N43070067	43.116853	W088170365	-88.284347					N42472646	42.790683	W088224250	-88.378472	3			190.0		20.0		BAE	2	US	1	200504
US00702	00010	EDGERTON, JANA	KZ	C		N43084138	43.144828	W089202292	-89.339700					N42521709	42.871414	W089044690	-89.079694	3	10.00		142.0		20.0		MSN	2	US	1	200504
US00703	00010	LAKE DELTON	KZ	A		N43330313	43.550869	W089454895	-89.763597					N43354628	43.596189	W089473363	-89.792675	3			332.0		3.0		DLL	2	US	1	200504
US00704	00010	LANCASTER MUNI	CZ	C		N42240528	42.401467	W090423267	-90.709075					N42465183	42.781064	W090405545	-90.682069	3	2.00		359.0		22.8		DBQ	2	US	1	200504
US00705	00010	MARSHALL, MATHAIRE FLD	KZ	A		N43084138	43.144828	W089202292	-89.339700					N43162529	43.273692	W089011359	-89.020442	3			58.0		16.0		MSN	2	US	1	200504
US00706	00010	MENOMONEE FALLS, AERO PARK	KZ	A		N43070067	43.116853	W088170365	-88.284347					N43062390	43.106639	W088101717	-88.171436	3			95.0		5.0		BAE	2	US	1	200504
US00707	00010	OSCELOA, L O SIMENSTAD MUNI	KZ	C		N45084450	45.145694	W093222350	-93.373194					N45133607	45.226686	W092374029	-92.627858	3	3.00		75.0		32.0		GEP	2	US	1	200504
US00708	00010	OSHKOSH	KZ	A		N43592554	43.990428	W088332141	-88.555947					N44024797	44.046658	W088432458	-88.723494	3			293.0		8.0		OSH	2	US	1	200504
US00709	00010	SUPERIOR, RICHARD I BONG	KZ	C		N46480779	46.802163	W092121029	-92.202858					N46404284	46.678567	W092074914	-92.130317	3	3.00		153.0		8.0		DLH	2	US	1	200504
US00710	00010	SHIOCTON	KZ	C		N44331857	44.555158	W088114147	-88.194853					N44274429	44.462303	W088340812	-88.568922	3	5.00		250.0		17.0		GRB	2	US	1	200504
US00711	00010	FORT ATKINSON MUNI	KZ	C		N43070067	43.116853	W088170365	-88.284347					N42575857	42.966269	W088485097	-88.814158	3	3.00		247.0		25.0		BAE	2	US	1	200504
US00713	00010	BROOKSHIRE, SPORT FLYERS	KZ	C		N29394483	29.662453	W096190179	-96.317164					N29504464	29.845733	W095570729	-95.952025	3	5.00		52.0		22.0		ELA	4	US	1	200408
US00714	00010	WEST FARGO MUNI	KZ	C		N46451217	46.753381	W096510480	-96.851333					N46535097	46.897492	W096544185	-96.911625	3	3.00		335.0		9.0		FAR	2	US	1	200504
US00717	00010	ROLLING FORK, WADE	KZ	C		N33312471	33.523531	W090585858	-90.982939					N32592572	32.990478	W091013781	-91.027169	3	10.00		180.0		32.0		GLH	4	US	1	200504
US00718	00010	FERNANDINA BEACH MUNI	KZ	C		N30201990	30.338861	W081303580	-81.509944					N30363403	30.609453	W081273744	-81.460400	3	2.00		12.0		16.4		CRG	2	US	1	200504
US01000	00010	DILLINGHAM AFLD	PH	C		N21182991	21.308308	W157554952	-157.930422					N21351540	21.587611	W158102062	-158.172394	3	3.00		310.0		21.5		HNL	2	US	1	200409
US01001	00010	EAST RNG/TARO	PH	C		N21182991	21.308308	W157554952	-157.930422					N21294936	21.497044	W157593150	-157.992083	3	0.50		332.0		11.8		HNL	2	US	1	200007
US01002	00010	HANA, MAUI	PH	C		N20542322	20.906450	W156251547	-156.420964					N20473511	20.793086	W156004723	-156.013119	3	2.00		95.4		23.9		OGG	2	US	1	200409
US01003	00010	KAHUKU, OAHU I	PH	A		N21182991	21.308308	W157554952	-157.930422					N21410993	21.686092	W157545871	-157.916308	3			351.0		22.6		HNL	2	US	1	200409
US01004	00010	POKAI BAY	PH	C		N21182991	21.308308	W157554952	-157.930422					N21261101	21.436392	W158124112	-158.211422	3	3.00		285.0		17.5		HNL	2	US	1	200407
US01005	00010	PUUKAPU, OAHU	PH	A		N21182991	21.308308	W157554952	-157.930422					N21410744	21.685400	W157573108	-157.958633	3			345.0		22.6		HNL	2	US	1	200409
US01006	00010	HELEMANO MIL RES	PH	C		N21182991	21.308308	W157554952	-157.930422					N21325227	21.547853	W157581552	-157.970978	3	0.70		340.0		14.5		HNL	2	US	1	200409
