ARF_IDENT	DIRECTION	PT_SEQ_NBR	ICAO	USAGE	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
AR901	E	20	KZOA	CP		OGG	2	US	1	027	160	N23000000	23.000000	W154385996	-154.649990	200313
AR901	E	30	KZOA	NC		OGG	2	US	1	034	257	N23550000	23.916666	W153075999	-153.133330	200313
AR901	E	40	KZOA	NC								N24530000	24.883333	W151290002	-151.483340	200007
AR901	E	50	KZOA	EX								N25460000	25.766666	W149570000	-149.950000	200313
AR901	W	10	KZOA	IP								N25460000	25.766667	W149570000	-149.950000	200313
AR901	W	20	KZOA	CP								N24530000	24.883333	W151290000	-151.483333	200313
AR901	W	30	KZOA	NC		OGG	2	US	1	034	257	N23550000	23.916666	W153075999	-153.133330	200313
AR901	W	40	KZOA	NC		OGG	2	US	1	027	160	N23000000	23.000000	W154385996	-154.649990	200313
AR901	W	50	KZOA	EX		OGG	2	US	1	002	073	N22050000	22.083334	W156090000	-156.150000	200313
AR902	E	10	KZOA	IP		UPP	2	US	1	032	106	N21300000	21.500000	W154330000	-154.550000	200608
AR902	E	20	KZOA	CP		UPP	2	US	1	048	176	N21430000	21.716667	W153090000	-153.150000	200008
AR902	E	30	KZOA	NC		UPP	2	US	1	048	276	N22300000	22.500000	W151340000	-151.566667	200008
AR902	E	40	KZOA	NC								N23070000	23.116667	W150180000	-150.300000	200008
AR902	E	50	KZOA	EX								N23520000	23.866667	W148410000	-148.683333	200511
AR902	W	10	KZOA	IP								N23520000	23.866667	W148410000	-148.683333	200511
AR902	W	20	KZOA	CP								N23070000	23.116667	W150180000	-150.300000	200008
AR902	W	30	KZOA	NC		UPP	2	US	1	048	276	N22300000	22.500000	W151340000	-151.566667	200008
AR902	W	40	KZOA	NC		UPP	2	US	1	048	176	N21430000	21.716667	W153090000	-153.150000	200008
AR902	W	50	KZOA	EX		UPP	2	US	1	032	106	N21300000	21.500000	W154530000	-154.883333	200008
AR903	E	10	KZOA	IP								N21140000	21.233334	W166470000	-166.783333	200003
AR903	E	20	KZOA	CP								N21092300	21.156389	W164000000	-164.000000	200313
AR903	E	30	KZOA	NC								N21070000	21.116667	W162500000	-162.833333	200313
AR903	E	40	KZOA	EX		SOK	2	US	1	234	115	N21043740	21.077056	W161231080	-161.386333	200313
AR903	W	10	KZOA	IP		HNL	2	US	1	258	100	N21160987	21.269408	W159425284	-159.714678	200313
AR903	W	20	KZOA	CP		SOK	2	US	1	234	115	N21043740	21.077056	W161231080	-161.386333	200313
AR903	W	30	KZOA	NC								N21070000	21.116667	W162500000	-162.833333	200313
AR903	W	40	KZOA	NC								N21092300	21.156389	W164000000	-164.000000	200313
AR903	W	50	KZOA	EX								N21140000	21.233334	W166470000	-166.783333	200007
AR904	NW	10	KZOA	IP		SOK	2	US	1	251	103	N21400000	21.666666	W161220000	-161.366667	200313
AR904	NW	20	KZOA	CP		SOK	2	US	1	277	180	N22480000	22.799999	W162370000	-162.616667	200313
AR904	NW	30	KZOA	NC		SOK	2	US	1	278	298	N23280000	23.466667	W164390000	-164.650000	200313
AR904	NW	40	KZOA	EX								N24000000	24.000000	W166220000	-166.366667	200313
AR904	SE	10	KZOA	IP								N24000000	24.000000	W166220000	-166.366667	200313
AR904	SE	20	KZOA	CP		SOK	2	US	1	278	298	N23280000	23.466667	W164390000	-164.650000	200313
AR904	SE	30	KZOA	NC		SOK	2	US	1	277	180	N22480000	22.799999	W162370000	-162.616667	200313
AR904	SE	40	KZOA	EX		SOK	2	US	1	251	103	N21400000	21.666666	W161220000	-161.366667	200313
AR9A	E	10	KZLC	IP		GEG	2	US	1	287	036	N47550000	47.916668	W118213000	-118.358333	199710
AR9A	E	20	KZLC	CP		MLP	4	US	1	326	055	N48210000	48.350000	W116000000	-116.000000	200007
AR9A	E	30	KZLC	NC		GTF	2	US	1	298	094	N48330000	48.549999	W113050000	-113.083333	199710
AR9A	E	40	KZLC	NC		GTF	2	US	1	330	073	N48380000	48.633333	W111490000	-111.816667	199710
AR9A	E	50	KZLC	EX		GTF	2	US	1	356	074	N48390000	48.650000	W111000000	-111.000000	199710
AR9A	W	10	KZLC	IP		GTF	2	US	1	356	074	N48390000	48.650000	W111000000	-111.000000	199710
AR9A	W	20	KZLC	CP		GTF	2	US	1	292	106	N48320000	48.533333	W113300000	-113.500000	199511
AR9A	W	30	KZLC	NC		MLP	4	US	1	010	070	N48280000	48.466667	W114470000	-114.783333	200007
AR9A	W	40	KZLC	NC		MLP	4	US	1	326	056	N48210000	48.350000	W116010000	-116.016667	200007
AR9A	W	50	KZLC	NC		GEG	2	US	1	002	042	N48130000	48.216667	W117150000	-117.250000	199513
AR9A	W	60	KZLC	EX		GEG	2	US	1	287	036	N47550000	47.916668	W118213000	-118.358333	199710
ARA1	W	10	EGEG	IP		LUK	3	UK	1	153	093	N56580000	56.966667	W003250000	-3.416667	200304
ARA1	W	20	EGEG	AN		LUK	3	UK	1	333	093	N58150000	58.250000	W005020000	-5.033333	200304
ARA1	W	30	EGEG	EX		LUK	3	UK	1	333	093	N58150000	58.250000	W005020000	-5.033333	200411
ARA10	E	10	EGEG	IP								N51090000	51.150000	W002340000	-2.566667	199810
ARA10	E	20	EGEG	AN								N50520000	50.866667	W003400000	-3.666667	200604
ARA10	E	30	EGEG	EX								N50520000	50.866667	W003400000	-3.666667	200604
ARA11	N	10	EGEG	IP								N50170000	50.283333	W005550000	-5.916667	200604
ARA11	N	20	EGEG	AN								N50010000	50.016667	W007360000	-7.600000	200604
ARA11	N	30	EGEG	EX								N50010000	50.016667	W007360000	-7.600000	200604
ARA12	W	10	EGEG	IP		SMG	3	UK	1	358	035	N51000000	51.000000	W005090000	-5.150000	200007
ARA12	W	20	EGEG	AN		SMG	3	UK	1	277	099	N50280000	50.466667	W007380000	-7.633333	200007
ARA12	W	30	EGEG	EX		SMG	3	UK	1	277	099	N50280000	50.466667	W007380000	-7.633333	200411
ARA13	W	10	EGEG	IP								N54040000	54.066667	W003480000	-3.800000	199810
ARA13	W	20	EGEG	AN		IOM	4	IM	1	044	039	N54350000	54.583333	W004050000	-4.083333	199810
ARA13	W	30	EGEG	EX		IOM	4	IM	1	044	039	N54350000	54.583333	W004050000	-4.083333	200411
ARA14		10	EGEG	IP								N56370000	56.616667	W004560000	-4.933333	199810
ARA14		20	EGEG	AN								N57220000	57.366667	W004270000	-4.450000	199810
ARA14		30	EGEG	EX								N57220000	57.366667	W004270000	-4.450000	200411
ARA2	W	10	EGEG	IP								N58200000	58.333333	E001000000	1.000000	200007
ARA2	W	20	EGEG	AN								N59170000	59.283333	E000050000	0.083333	200007
ARA2	W	30	EGEG	EX								N59170000	59.283333	E000050000	0.083333	200411
ARA3	W	10	EGEG	IP								N56320000	56.533333	E002320000	2.533333	200007
ARA3	W	20	EGEG	AN								N57500000	57.833333	E001260000	1.433333	200007
ARA3	W	30	EGEG	EX								N57500000	57.833333	E001260000	1.433333	200411
ARA4		10	EGEG	IP								N57430000	57.716667	W001120000	-1.200000	200602
ARA4		20	EGEG	AN								N57580000	57.966667	W000040000	-0.066667	200602
ARA4		30	EGEG	EX								N57580000	57.966667	W000040000	-0.066667	200602
ARA5		10	EGEG	IP								N55470000	55.783333	E000030000	0.050000	200602
ARA5		20	EGEG	AN								N55460000	55.766667	E001210000	1.350000	200304
ARA5		30	EGEG	EX								N55460000	55.766667	E001210000	1.350000	200411
ARA6	E	10	EGEG	IP								N54320000	54.533333	W000140000	-0.233333	200602
ARA6	E	20	EGEG	AN								N54580000	54.966667	E000220000	0.366667	200602
ARA6	E	30	EGEG	EX								N54580000	54.966667	E000220000	0.366667	200602
ARA7	W	10	EGEG	IP								N55080000	55.133333	E001190000	1.316667	200602
ARA7	W	20	EGEG	AN								N54490000	54.816667	E002310000	2.516667	200602
ARA7	W	30	EGEG	EX								N54490000	54.816667	E002310000	2.516667	200602
ARA8	E	10	EGEG	IP								N53180000	53.300000	E000560000	0.933333	200602
ARA8	E	20	EGEG	AN								N53120000	53.200000	E002080000	2.133333	200602
ARA8	E	30	EGEG	EX								N53120000	53.200000	E002080000	2.133333	200602
ARA9	E	10	EGEG	IP								N52350000	52.583333	E001550000	1.916667	200007
ARA9	E	20	EGEG	AN								N52350000	52.583333	E002400000	2.666667	200007
ARA9	E	30	EGEG	EX								N52350000	52.583333	E002400000	2.666667	200411
BRAVO		10	LIRR	IP								N38510000	38.850000	E009560000	9.933333	200211
BRAVO		20	LIRR	NC								N38184800	38.313333	E010474200	10.795000	200211
BRAVO		30	LIRR	NC	Y	TRP	2	IT	1			N37534550	37.895972	E012304750	12.513194	200211
BRAVO		40	LIRR	EX	Y	SIG	3	IT	1			N37234514	37.395872	E014581551	14.970975	200211
CAROL	E	10	EHEH	IP		LWD	3	NL	1	273	069	N53130000	53.216667	E003500000	3.833333	200010
CAROL	E	20	EHEH	CP	Y	LWD	3	NL	1			N53132500	53.223611	E005450700	5.751944	200010
CAROL	E	30	EHEH	EX	Y	LWD	3	NL	1			N53132500	53.223611	E005450700	5.751944	200010
CAROL	W	10	EHEH	IP		WTM	3	GM	1	270	045	N53320477	53.534658	E006280614	6.468372	200010
CAROL	W	20	EHEH	CP		WTM	3	GM	1	270	127	N53275367	53.464908	E004105793	4.182758	200010
CAROL	W	30	EHEH	EX		WTM	3	GM	1	270	045	N53320477	53.534658	E006280614	6.468372	200010
CHEOLLIPO	N	10	RKRR	IP								N36580000	36.966667	E126120000	126.200000	200206
CHEOLLIPO	N	20	RKRR	AN								N36580000	36.966667	E126120000	126.200000	200307
CHEOLLIPO	N	30	RKRR	AN								N36580000	36.966667	E126470000	126.783333	200307
CHEOLLIPO	N	40	RKRR	EX								N36580000	36.966667	E126470000	126.783333	200307
CHEOLLIPO	S	10	RKRR	IP								N36340000	36.566666	E126120000	126.200000	200205
CHEOLLIPO	S	20	RKRR	AN								N36340000	36.566666	E125120000	125.200000	200307
CHEOLLIPO	S	30	RKRR	AN								N35340000	35.566667	E125470000	125.783333	200307
CHEOLLIPO	S	40	RKRR	EX								N35340000	35.566667	E125470000	125.783333	200307
COTTONTAIL	S	10	RORG	IP								N25320000	25.533333	E127460001	127.766670	199511
COTTONTAIL	S	20	RORG	AN								N24220000	24.366667	E127460001	127.766670	199511
COTTONTAIL	S	30	RORG	AP								N25140000	25.233334	E128070001	128.116670	199511
COTTONTAIL	S	40	RORG	EX								N24220000	24.366667	E127460001	127.766670	199511
CRETE		10	LGGG	ET								N36460000	36.766667	E019000000	19.000000	200010
CRETE		15	LGGG	AN								N36460000	36.766667	E019000000	19.000000	200010
CRETE		20	LGGG	EX								N36460000	36.766667	E019000000	19.000000	200010
DANDI	E	10	EGTT	IP								N54000000	54.000000	W001000000	-1.000000	199903
DANDI	E	20	EGTT	CP								N54320000	54.533333	E000500000	0.833333	199903
DANDI	E	30	EGTT	EX								N55060000	55.100000	E003000000	3.000000	199903
DELTA		10	LIRR	IP	Y	SIG	3	IT	1			N37234514	37.395872	E014581551	14.970975	200211
DELTA		20	LIRR	EX								N36460000	36.766667	E019000000	19.000000	200211
DOKDO		10	RKRR	IP								N36000000	36.000000	E130100000	130.166667	200205
DOKDO		40	RKRR	EX								N36400000	36.666667	E130100000	130.166667	200205
FLAMBOROUGH	E	10	EGTT	IP								N57000000	57.000000	W006000000	-6.000000	200302
FLAMBOROUGH	E	20	EGTT	CP								N56300000	56.500000	W004000000	-4.000000	200009
FLAMBOROUGH	E	30	EGTT	NC								N56140000	56.233333	W003000000	-3.000000	200009
FLAMBOROUGH	E	40	EGTT	NC								N55450000	55.750000	E000000000	0.000000	200305
FLAMBOROUGH	E	50	EGTT	EX								N54120000	54.200000	E000460000	0.766667	200305
FLAMBOROUGH	W	10	EGTT	IP								N54120000	54.200000	E000470000	0.783333	200305
FLAMBOROUGH	W	20	EGTT	CP								N55180000	55.300000	E000140000	0.233333	200305
FLAMBOROUGH	W	30	EGTT	NC								N55450000	55.750000	E000000000	0.000000	200305
FLAMBOROUGH	W	40	EGTT	NC								N56140000	56.233333	W003000000	-3.000000	200212
FLAMBOROUGH	W	50	EGTT	EX								N57000000	57.000000	W006000000	-6.000000	200212
GINI	NE	3	EDWW	IP		WUN	3	GM	1	272	062	N52284140	52.478167	E007444860	7.746833	200607
GINI	NE	5	EDWW	AN		WUN	3	GM	1	304	047	N52532820	52.891167	E008225939	8.383164	200607
GINI	NE	10	EDWW	AP		WUN	3	GM	1	304	047	N52532820	52.891167	E008225939	8.383164	200607
GINI	NE	15	EDWW	AP		WUN	3	GM	1	306	060	N53030300	53.050833	E008060780	8.102167	200607
GINI	NE	20	EDWW	AP		WUN	3	GM	1	279	073	N52381080	52.636333	E007275820	7.466167	200607
GINI	NE	25	EDWW	AP		WUN	3	GM	1	272	062	N52284140	52.478167	E007444860	7.746833	200607
GINI	NE	30	EDWW	EX		WUN	3	GM	1	271	062	N52284140	52.478167	E007444860	7.746833	200607
GRETCHEN	SE	5	EDMM	ET	Y	TGO	2	GM	1			N48370627	48.618408	E009153315	9.259208	200607
GRETCHEN	SE	7	EDMM	IP		TGO	2	GM	1	122	031	N48201740	48.338167	E009545460	9.915167	200607
GRETCHEN	SE	10	EDMM	AN		TGO	2	GM	1	122	061	N48042640	48.074000	E010325880	10.549667	200607
GRETCHEN	SE	15	EDMM	AP		TGO	2	GM	1	122	061	N48042640	48.074000	E010325880	10.549667	200607
GRETCHEN	SE	20	EDMM	AP		TGO	2	GM	1	107	063	N48175760	48.299333	E010454380	10.762167	200607
GRETCHEN	SE	25	EDMM	AP		TGO	2	GM	1	095	035	N48335280	48.564667	E010073360	10.126000	200607
GRETCHEN	SE	35	EDMM	AP		TGO	2	GM	1	122	031	N48201740	48.338167	E009545460	9.915167	200607
GRETCHEN	SE	40	EDMM	EX	Y	TGO	2	GM	1			N48370627	48.618408	E009153315	9.259208	200607
GRETCHEN LOW	NE	5	EDMM	IP		TGO	2	GM	1	147	049	N47553840	47.927333	E009555100	9.930833	200607
GRETCHEN LOW	NE	10	EDMM	AN		TGO	2	GM	1	111	059	N48154080	48.261333	E010383900	10.644167	200607
GRETCHEN LOW	NE	15	EDMM	AP		TGO	2	GM	1	111	059	N48154080	48.261333	E010383900	10.644167	200607
GRETCHEN LOW	NE	20	EDMM	AP		TGO	2	GM	1	104	051	N48235340	48.398167	E010300660	10.501833	200607
GRETCHEN LOW	NE	25	EDMM	AP		TGO	2	GM	1	147	039	N48034800	48.063333	E009471500	9.787500	200607
GRETCHEN LOW	NE	30	EDMM	AP		TGO	2	GM	1	147	049	N47553840	47.927333	E009555100	9.930833	200607
GRETCHEN LOW	NE	35	EDMM	EX		TGO	2	GM	1	147	039	N48034800	48.063333	E009471500	9.787500	200607
GREYRABBIT	E	10	RORG	IP								N27340000	27.566668	E127245998	127.416660	199511
GREYRABBIT	E	20	RORG	AN								N27420000	27.700001	E126050002	126.083340	199511
GREYRABBIT	E	30	RORG	AP								N27170000	27.283333	E126580001	126.966670	199511
GREYRABBIT	E	40	RORG	EX								N27420000	27.700001	E126050002	126.083340	199511
GREYRABBIT	E	50	RORG	ET								N27340000	27.566668	E127245998	127.416660	199511
GREYRABBIT	E	60	RORG	ET								N27420000	27.700001	E126050002	126.083340	199511
GREYRABBIT	E	70	RORG	EX								N27340000	27.566668	E127245998	127.416660	199511
GREYRABBIT	E	80	RORG	EX								N27170000	27.283333	E126580001	126.966670	199511
HANNA	N	10	EKDK	IP	Y	SKR	2	DA	1			N55134418	55.228939	E009125061	9.214058	200007
HANNA	N	20	EKDK	CP		DHE	4	GM	1	002	075	N55255756	55.432656	E007591417	7.987269	200009
HANNA	N	50	EKDK	EX		DHE	4	GM	1	002	155	N56454472	56.762421	E008042803	8.074452	200009
ILL		10	LIRR	IP								N38184800	38.313333	E010474200	10.795000	200211
ILL		20	LIRR	NC								N37155400	37.265000	E012243000	12.408333	200211
ILL		30	LIRR	NC								N36440000	36.733333	E015360000	15.600000	200211
ILL		40	LIRR	EX								N36460000	36.766667	E019000000	19.000000	200211
JOJO	N	5	EDVV	IP		NOR	2	GM	2	007	020	N51102520	51.173667	E006452580	6.757167	200607
JOJO	N	10	EDVV	AN		NOR	2	GM	2	356	050	N51395100	51.664167	E006362280	6.606333	200607
JOJO	N	15	EDVV	AP		NOR	2	GM	2	356	050	N51395100	51.664167	E006362280	6.606333	200607
JOJO	N	20	EDVV	AP		NOR	2	GM	2	342	050	N51373300	51.625833	E006172880	6.291333	200607
JOJO	N	25	EDVV	AP		NOR	2	GM	2	332	020	N51080900	51.135833	E006264260	6.445167	200607
JOJO	N	30	EDVV	AP		NOR	2	GM	2	007	020	N51102520	51.173667	E006452580	6.757167	200607
JOJO	N	35	EDVV	EX		NOR	2	GM	2	356	050	N51395100	51.664167	E006362280	6.606333	200607
KARPATHOS		10	LGGG	ET								N34305600	34.515556	E024325800	24.549444	200010
KARPATHOS		20	LGGG	AN								N34305600	34.515556	E024325800	24.549444	200010
KARPATHOS		30	LGGG	EX								N34575600	34.965556	E029595800	29.999444	200010
KARY	N	10	RJTG	IP								N40100000	40.166668	E139225999	139.383330	199511
KARY	N	20	RJTG	AN								N41190000	41.316666	E139400001	139.666670	199511
KARY	N	30	RJTG	AP								N40340000	40.566666	E139075999	139.133330	199511
KARY	N	40	RJTG	EX								N41190000	41.316666	E139400001	139.666670	199511
KARY	S	10	RJTG	IP								N41320000	41.533333	E139155998	139.266660	199511
KARY	S	20	RJTG	AN								N40230001	40.383335	E138575998	138.966660	199511
KARY	S	30	RJTG	AP								N41080001	41.133335	E139305998	139.516660	199511
KARY	S	40	RJTG	EX								N40230001	40.383335	E138575998	138.966660	199511
KIMLONG	NE	5	EDVV	IP		WUN	3	GM	1	265	070	N52204200	52.345000	E007322340	7.539833	200607
KIMLONG	NE	10	EDVV	AN	Y	WSR	1	GM	1			N53205157	53.347658	E008523123	8.875342	200607
KIMLONG	NE	15	EDVV	IP	Y	SWG	3	GM	1			N54271320	54.453667	E009300540	9.501500	200607
KIMLONG	NE	20	EDVV	AN		SWG	3	GM	1	212	063	N53334860	53.563500	E008341980	8.572167	200607
KIMLONG	NE	25	EDVV	AP		SWG	3	GM	1	159	023	N54061080	54.103000	E009434860	9.730167	200607
KIMLONG	NE	30	EDVV	AP		SWG	3	GM	1	203	013	N54151620	54.254500	E009212580	9.357167	200607
KIMLONG	NE	35	EDVV	AP		WUN	3	GM	1	283	069	N52422520	52.707000	E007365760	7.616000	200607
KIMLONG	NE	40	EDVV	AP		WUN	3	GM	1	277	054	N52333840	52.560667	E007585460	7.981833	200607
KIMLONG	NE	45	EDVV	EX		WUN	3	GM	1	265	070	N52204200	52.345000	E007322340	7.539833	200607
KIMLONG	NE	50	EDVV	EX	Y	SWG	3	GM	1			N54271320	54.453667	E009300540	9.501500	200607
KIMSHORT	NE	15	EDVV	IP	Y	WSR	1	GM	1			N53205157	53.347658	E008523123	8.875342	200606
KIMSHORT	NE	25	EDVV	AN		SWG	3	GM	1	159	023	N54061080	54.103000	E009434860	9.730167	200606
KIMSHORT	NE	27	EDVV	IP	Y	SWG	3	GM	1			N54271320	54.453667	E009300540	9.501500	200607
KIMSHORT	NE	30	EDVV	AN		SWG	3	GM	1	212	062	N53334860	53.563500	E008341980	8.572167	200607
KIMSHORT	NE	35	EDVV	AP		SWG	3	GM	1	159	023	N54061080	54.103000	E009434860	9.730167	200606
KIMSHORT	NE	40	EDVV	AP		SWG	3	GM	1	203	013	N54151620	54.254500	E009212580	9.357167	200606
KIMSHORT	NE	43	EDVV	AP		SWG	3	GM	1	212	062	N53334860	53.563500	E008341980	8.572167	200607
KIMSHORT	NE	45	EDVV	AP		SWG	3	GM	1	198	065	N53253747	53.427075	E008563706	8.943628	200606
KIMSHORT	NE	50	EDVV	EX	Y	WSR	1	GM	1			N53205157	53.347658	E008523123	8.875342	200606
KIMSHORT	NE	55	EDVV	EX	Y	SWG	3	GM	1			N54271320	54.453667	E009300540	9.501500	200606
LPD47	N	10	LPPP	IP		MTR	3	PO	1	243	052	N39221871	39.371864	W009502460	-9.840167	200201
LPD47	N	20	LPPP	AN		MTR	3	PO	1	310	035	N40100341	40.167614	W009304249	-9.511803	200201
LPD47	N	30	LPPP	AP		MTR	3	PO	1	300	051	N40110938	40.185939	W009541188	-9.903300	200201
LPD47	N	40	LPPP	AP		MTR	3	PO	1	260	062	N39332058	39.555717	W010101489	-10.170803	200201
LPD47	N	45	LPPP	EX		MTR	3	PO	1	260	062	N39332058	39.555717	W010101489	-10.170803	200201
LPD47	N	50	LPPP	AP		MTR	3	PO	1	250	045	N39305300	39.514722	W009454640	-9.762889	200201
MAGGIE	N	5	EDBB	IP		LAG	3	GM	1	152	015	N53414200	53.695000	E012291440	12.487333	200607
MAGGIE	N	10	EDBB	AN		LAG	3	GM	1	035	031	N54201380	54.337167	E012470240	12.784000	200607
MAGGIE	N	15	EDBB	AP		LAG	3	GM	1	035	031	N54201380	54.337167	E012470240	12.784000	200607
MAGGIE	N	20	EDBB	AP		LAG	3	GM	1	357	030	N54252640	54.424000	E012140180	12.233833	200607
MAGGIE	N	25	EDBB	AP		LAG	3	GM	1	235	015	N53464920	53.780333	E011564140	11.944833	200607
MAGGIE	N	30	EDBB	AP		LAG	3	GM	1	152	015	N53414200	53.695000	E012291440	12.487333	200607
MAGGIE	N	35	EDBB	EX		LAG	3	GM	1	035	031	N54201380	54.337167	E012470240	12.784000	200607
MALLIPO	N	10	RKRR	IP								N36200000	36.333332	E125340001	125.566670	200205
MALLIPO	N	20	RKRR	AN								N36200000	36.333333	E125340000	125.566667	200307
MALLIPO	N	30	RKRR	AN								N36200000	36.333333	E125095998	125.166660	200307
MALLIPO	N	40	RKRR	EX								N36200000	36.333333	E125100000	125.166667	200307
MALLIPO	S	10	RKRR	IP								N35560000	35.933334	E125340000	125.566667	200307
MALLIPO	S	20	RKRR	AN								N36200000	36.333333	E125340000	125.566667	200307
MALLIPO	S	30	RKRR	AN								N35560000	35.933333	E125100000	125.166667	200307
MALLIPO	S	40	RKRR	EX								N35560000	35.933333	E125100000	125.166667	200307
MALTA	E	1	LMMM	IP								N36295617	36.498935	E016512325	16.856457	200512
MALTA	E	2	LMMM	NC								N35401718	35.671438	E019332149	19.555968	200512
MALTA	E	3	LMMM	NC								N34582217	34.972826	E021312666	21.524073	200512
MALTA	E	4	LMMM	EX								N34372718	34.624217	E022595779	22.999387	200512
MALTA	W	1	LMMM	IP								N34272717	34.457548	E022595780	22.999388	200512
MALTA	W	2	LMMM	NC								N34582218	34.972827	E021392668	21.657410	200512
MALTA	W	3	LMMM	NC								N35581719	35.971443	E019332148	19.555966	200512
MALTA	W	4	LMMM	EX								N36295617	36.498935	E016512325	16.856457	200512
NORTHSEA	N	5	EDWW	IP		NDO	3	GM	1	318	088	N54504500	54.845833	E006583780	6.977167	200607
NORTHSEA	N	10	EDWW	AN		NDO	3	GM	1	298	079	N54223480	54.376333	E006410780	6.685500	200607
NORTHSEA	N	15	EDWW	AP		NDO	3	GM	1	298	079	N54223480	54.376333	E006410780	6.685500	200607
NORTHSEA	N	20	EDWW	AP		NDO	3	GM	1	300	064	N54172940	54.291500	E007051320	7.087000	200607
NORTHSEA	N	25	EDWW	AP		NDO	3	GM	1	324	074	N54453600	54.760000	E007225820	7.382833	200607
NORTHSEA	N	30	EDWW	AP		NDO	3	GM	1	318	088	N54504500	54.845833	E006583780	6.977167	200607
NORTHSEA	N	35	EDWW	EX		NDO	3	GM	1	298	079	N54223480	54.376333	E006410780	6.685500	200607
POLLY	E	10	EHEH	IP		LWD	3	NL	1	247	030	N53000000	53.000000	E005010000	5.016667	200010
POLLY	E	20	EHEH	CP	Y	LWD	3	NL	1			N53132500	53.223611	E005450700	5.751944	200010
POLLY	E	30	EHEH	EX	Y	LWD	3	NL	1			N53132500	53.223611	E005450700	5.751944	200010
POLLY	W	10	EHEH	IP		LWD	3	NL	1	334	016	N53270000	53.450000	E005320000	5.533333	200010
POLLY	W	20	EHEH	CP		LWD	3	NL	1	272	034	N53130000	53.216667	E004480000	4.800000	200010
POLLY	W	30	EHEH	EX		LWD	3	NL	1	273	034	N53130000	53.216667	E004480000	4.800000	200010
ROSY	N	5	EDWW	IP		WUN	3	GM	1	265	070	N52204200	52.345000	E007322340	7.539833	200607
ROSY	N	10	EDWW	AN		WUN	3	GM	1	306	051	N52570540	52.951500	E008185340	8.314833	200606
ROSY	N	15	EDWW	AP		WUN	3	GM	1	306	051	N52570540	52.951500	E008185340	8.314833	200606
ROSY	N	20	EDWW	AP		WUN	3	GM	1	303	064	N53015340	53.031500	E007570780	7.952167	200606
ROSY	N	25	EDWW	AP		WUN	3	GM	1	276	065	N52334320	52.562000	E007402100	7.672500	200606
ROSY	N	30	EDWW	AP		WUN	3	GM	1	272	052	N52285760	52.482667	E008015400	8.031667	200606
ROSY	N	35	EDWW	EX		WUN	3	GM	1	265	070	N52204200	52.345000	E007322340	7.539833	200607
SANTAMARIA	E	5	LPPC	IP								N43595521	43.998670	W022000554	-22.001539	199911
SANTAMARIA	E	10	LPPC	CP								N43595531	43.998697	W020000547	-20.001519	199911
SANTAMARIA	E	20	LPPC	EX								N43595554	43.998762	W015000526	-15.001461	199911
SANTAMARIA	E	40	LPPC	EX								N43595563	43.998787	W013000516	-13.001434	199911
SANTAMARIA	W	10	LPPC	IP								N43595563	43.998787	W013000516	-13.001434	199911
SANTAMARIA	W	20	LPPC	CP								N43595554	43.998762	W015000526	-15.001461	199911
SANTAMARIA	W	30	LPPC	EX								N43595531	43.998697	W020000547	-20.001519	199911
SANTAMARIA	W	40	LPPC	EX								N43595521	43.998670	W022000554	-22.001539	199911
SAXON	SW	5	EDMM	IP		HOZ	3	GM	1	198	049	N51001860	51.005167	E012445580	12.748833	200607
SAXON	SW	10	EDMM	AN		HOZ	3	GM	1	208	072	N50441500	50.737500	E012144380	12.245500	200607
SAXON	SW	15	EDMM	AP		HOZ	3	GM	1	208	072	N50441500	50.737500	E012144380	12.245500	200607
